index,상가업소번호,가게명,키워드,갯수
1168,MA010120220812169103,호랑이카레,가다 이름,1
1169,MA010120220812169103,호랑이카레,가라아게 바삭,1
1170,MA010120220812169103,호랑이카레,감동 양도,1
1171,MA010120220800658023,시래기담은,기분 좋다,4
1173,MA010120220800658023,시래기담은,사장님 친절한 사장님,3
1174,MA010120220800658023,시래기담은,음식 맛있다,3
1175,MA010120220800658023,시래기담은,청와대 관람,3
1176,MA010120220800658023,시래기담은,건강하다 밥상,2
1179,MA010120220800658023,시래기담은,맛 좋다,2
1180,MA010120220800658023,시래기담은,맛있게 먹다,2
1181,MA010120220800658023,시래기담은,맛있게 먹다 먹다,2
1182,MA010120220800658023,시래기담은,맛있다 사장님,2
1184,MA010120220806491125,소선재,가격 비싸다,2
1185,MA010120220806491125,소선재,맛있게 먹다,2
1186,MA010120220806491125,소선재,맛있다 식사,2
1187,MA010120220806491125,소선재,보리 굴비,2
1188,MA010120220806491125,소선재,좋다 사람과,1
1189,MA010120220806491125,소선재,1 석 2조,1
1190,MA010120220806491125,소선재,1 석 2조,1
1191,MA010120220806491125,소선재,1 석 2조 외국인,1
1192,MA010120220806491125,소선재,1시간 20분,1
1193,MA010120220806491125,소선재,1시간 20분 기다리다,1
1194,MA010120220806491125,소선재,2 명 일시,1
1195,MA010120220806491125,소선재,2 명 일시 2 명 자리,1
1196,MA010120220807100155,베르트,분위기 좋다,4
1198,MA010120220807100155,베르트,좋다 카페,2
1199,MA010120220807100155,베르트,가기 좋다,1
1200,MA010120220807100155,베르트,감성 예쁘다,1
1201,MA010120220807100155,베르트,개방 감다,1
1202,MA010120220807100155,베르트,거리 보다,1
1203,MA010120220807100155,베르트,곳 예요,1
1204,MA010120220807100155,베르트,곳 예요인테리어,1
1205,MA010120220807100155,베르트,곳 음료,1
1206,MA010120220807100155,베르트,그렇게 특별하다,1
1207,MA010120220807100155,베르트,그렇다 곳,1
1208,MA010120220807100155,베르트,기대하다 모르다,1
1209,MA010120220807100155,베르트,깔끔하다 밖,1
1210,MA010120220807100155,베르트,깨끗하다 모던 한,1
1211,MA010120220807100155,베르트,나누기 좋다 다양하다,1
1213,MA010120220807100155,베르트,다양하다 매장,1
1214,MA010120220807100155,베르트,다양하다 커피,1
1215,MA010120220807100155,베르트,덥다 날,1
1216,MA010120220807100155,베르트,덥다 날 시원하다,1
1217,MA010120220800028746,파툼,뷰 좋다,3
1218,MA010120220800028746,파툼,별로 없다,2
1219,MA010120220800028746,파툼,뷰 정말,2
1220,MA010120220800028746,파툼,앉다 안되다,2
1221,MA010120220800028746,파툼,오래 걸리다,2
1222,MA010120220800028746,파툼,정말 좋다,2
1223,MA010120220800028746,파툼,16분 이상의,1
1224,MA010120220800028746,파툼,12200원 이네요,1
1225,MA010120220800028746,파툼,16분 이상의,1
1226,MA010120220800028746,파툼,2 명,1
1227,MA010120220800028746,파툼,2 명 4인자 석,1
1228,MA010120220800028746,파툼,2잔,1
1229,MA010120220800028746,파툼,2잔 2잔,1
1230,MA010120220800028746,파툼,2잔 오래 걸리다,1
1231,MA010120220800028746,파툼,2인석 옮기다 거 다,1
1232,MA010120220800028746,파툼,2인석 옮기다 달라 고,1
1233,MA010120220800028746,파툼,3층 앉다,1
1234,MA010120220800028746,파툼,4인자 석,1
1235,MA010120220800028746,파툼,4인자 석 앉다,1
1236,MA010120220800028746,파툼,4점,1
1237,MA010120220800028746,파툼,4점 유지,1
1238,MA010120220800028746,파툼,5800원 이에요,1
1239,MA010120220800028746,파툼,5800원 이에요메뉴,1
1240,MA010120220811299767,감동칩스 북촌본점,감자칩 맛있다,2
1241,MA010120220811299767,감동칩스 북촌본점,고구마 칩,2
1242,MA010120220811299767,감동칩스 북촌본점,가게 오픈,1
1243,MA010120220811299767,감동칩스 북촌본점,가격 전혀,1
1244,MA010120220811299767,감동칩스 북촌본점,가보다 간단하다,1
1245,MA010120220811299767,감동칩스 북촌본점,가지 라도,1
1246,MA010120220811299767,감동칩스 북촌본점,가지 라도 부족하다,1
1247,MA010120220811299767,감동칩스 북촌본점,간단하다 먹기,1
1248,MA010120220811299767,감동칩스 북촌본점,감동 동그랗다,1
1249,MA010120220811299767,감동칩스 북촌본점,감자 맛있다,1
1250,MA010120220811299767,감동칩스 북촌본점,감자 칩,1
1251,MA010120220811299767,감동칩스 북촌본점,감자칩 고구마 칩,1
1252,MA010120220811299767,감동칩스 북촌본점,감자칩 단맛,1
1253,MA010120220811299767,감동칩스 북촌본점,건강 만 건강 만 추구,1
1254,MA010120220811299767,감동칩스 북촌본점,계산 먼지,1
1255,MA010120220811299767,감동칩스 북촌본점,계산 후 덜덜,1
1257,MA010120220811299767,감동칩스 북촌본점,고구마 칩 맛있다,1
1258,MA010120220811299767,감동칩스 북촌본점,고구마 칩 보통,1
1259,MA010120220811299767,감동칩스 북촌본점,교체 교체,1
1260,MA010120220811299767,감동칩스 북촌본점,그날 입맛,1
1261,MA010120220811299767,감동칩스 북촌본점,그날 순간,1
1263,1110,삼방매,기 부타동,2
1264,1110,삼방매,돈코츠 라멘,2
1265,1110,삼방매,맵다 돈코츠 라멘,2
1267,1110,삼방매,500원 이라서,1
1268,1110,삼방매,500원 이라서 간단하다,1
1269,1110,삼방매,가격 괜찮다,1
1270,1110,삼방매,가다 웨이팅팅,1
1271,1110,삼방매,간단하다 나오다,1
1272,1110,삼방매,감동 이고,1
1273,1110,삼방매,감동 이고 국물,1
1274,1110,삼방매,감동 짜지 않다,1
1275,1110,삼방매,감탄 한,1
1276,1110,삼방매,감탄 한 돈코츠 라멘 집,1
1277,1110,삼방매,개인 차갑다,1
1278,1110,삼방매,개인적으로 깔끔하다,1
1279,1110,삼방매,계란 반개,1
1280,1110,삼방매,계란 풀다,1
1281,1105,델픽,분위기 좋다,4
1282,1105,델픽,맛있는 밀크티,3
1285,1105,델픽,좋다 경험,2
1286,1105,델픽,차 말다,2
1287,1105,델픽,바 자리 라서,1
1288,1105,델픽,2층 건물,1
1289,1105,델픽,2층 위치 한,1
1290,1105,델픽,7천원 대부터,1
1291,1105,델픽,7천원 대부터 만원,1
1292,1105,델픽,가격 이나,1
1293,1105,델픽,가격 이나 수량,1
1294,MA010120220811476208,가례원,해물 라면,2
1295,MA010120220811476208,가례원,2번 리필,1
1296,MA010120220811476208,가례원,가례 원,1
1297,MA010120220811476208,가례원,가례 원 김밥,1
1298,MA010120220811476208,가례원,가례 원 김밥 두 줄 먹다 엇 늘다,1
1299,MA010120220811476208,가례원,가례 원 맛잇엇어 요,1
1300,MA010120220811476208,가례원,간단하다 배고프다,1
1301,MA010120220811476208,가례원,간단하다점심 먹다,1
1302,MA010120220811476208,가례원,감동 맛있다,1
1303,MA010120220811476208,가례원,개선 부탁드리다,1
1304,MA010120220811476208,가례원,걸리다 김치,1
1305,MA010120220811476208,가례원,계시다 김밥 해주다,1
1306,MA010120220811476208,가례원,고소하다 땅콩 가루 들어가다,1
1307,MA010120220811476208,가례원,곳 예요,1
1308,MA010120220811476208,가례원,괜찮다 맥주,1
1309,MA010120220811476208,가례원,괜찮다 야외,1
1310,MA010120220811476208,가례원,그냥 단무지,1
1311,MA010120220811476208,가례원,그렇게 날씬하다,1
1312,MA010120220811476208,가례원,근데 식혜,1
1313,MA010120220811476208,가례원,근데 청와대,1
1314,MA010120220811476208,가례원,기 대중,1
1315,MA010120220811476208,가례원,길가 테이블,1
1316,MA010120220811476208,가례원,김밥 꼬 다리,1
1317,MA010120220806737409,황칠가 안국점,안국역 맛집,4
1319,MA010120220806737409,황칠가 안국점,북촌 맛집,2
1320,MA010120220806737409,황칠가 안국점,맛집 찾다,1
1321,MA010120220806737409,황칠가 안국점,잘 먹다 듯 요,1
1322,MA010120220806737409,황칠가 안국점,060 0 2200,1
1323,MA010120220806737409,황칠가 안국점,090 0,1
1324,MA010120220806737409,황칠가 안국점,090 0 2200,1
1325,MA010120220806737409,황칠가 안국점,220 0,1
1326,MA010120220806737409,황칠가 안국점,220 0 서울,1
1327,MA010120220806737409,황칠가 안국점,2200 토일,1
1328,MA010120220806737409,황칠가 안국점,2번 출구,1
1329,MA010120220806737409,황칠가 안국점,가깝다 요,1
1330,MA010120220806737409,황칠가 안국점,가성비 좋다,1
1331,MA010120220806737409,황칠가 안국점,가성비 좋다점심,1
1332,MA010120220806737409,황칠가 안국점,가져가다 가져가다 불로초,1
1333,MA010120220806737409,황칠가 안국점,가지 라도,1
1334,MA010120220806737409,황칠가 안국점,가지 라도 부족하다,1
1335,MA010120220806737409,황칠가 안국점,갈비 많다,1
1336,MA010120220806737409,황칠가 안국점,갈비탕 갈비,1
1337,MA010120220806737409,황칠가 안국점,갈비탕 맛집,1
1338,MA010120220806737409,황칠가 안국점,갈비탕 삼계탕,1
1339,MA010120220806737409,황칠가 안국점,갈비탕 환상,1
1340,1107,큰기와집,맛있다 다,2
1341,1107,큰기와집,반찬 잘나오다,2
1342,1107,큰기와집,밥 비비다,2
1343,1107,큰기와집,소금 게장,2
1344,1107,큰기와집,잘 먹다 오다,2
1345,1107,큰기와집,짜지 않다,2
1346,1107,큰기와집,평가 없이,1
1347,1107,큰기와집,주문 맛 이야,1
1348,1107,큰기와집,1 스타,1
1349,1107,큰기와집,1 스타 자리 에도,1
1350,1107,큰기와집,1시간 만,1
1351,1107,큰기와집,1시간 만 지원 해주다,1
1352,1107,큰기와집,300년 전통,1
1353,1107,큰기와집,300년 전통 간장,1
1354,MA010120220811690627,카페죠꽁드,고양이 귀엽다,2
1355,MA010120220811690627,카페죠꽁드,맛있는 커피,2
1356,MA010120220811690627,카페죠꽁드,가게 내부,1
1357,MA010120220811690627,카페죠꽁드,가게 예쁘다,1
1358,MA010120220811690627,카페죠꽁드,가야 이유,1
1359,MA010120220811690627,카페죠꽁드,가야 이유 생기다,1
1360,MA010120220811690627,카페죠꽁드,갑 분,1
1361,MA010120220811690627,카페죠꽁드,갑 분 라이언인형,1
1362,MA010120220811690627,카페죠꽁드,강하다 않다,1
1363,MA010120220811690627,카페죠꽁드,거 먹다,1
1364,MA010120220811690627,카페죠꽁드,고양이 관련,1
1365,MA010120220811690627,카페죠꽁드,고양이 입구,1
1366,MA010120220811690627,카페죠꽁드,고양이 입구 반기다,1
1367,MA010120220811690627,카페죠꽁드,과일 많이,1
1368,MA010120220811690627,카페죠꽁드,관련 진인 형,1
1369,MA010120220811690627,카페죠꽁드,귀엽다 고양이,1
1370,MA010120220811690627,카페죠꽁드,귀엽다 냥 냥,1
1371,MA010120220811690627,카페죠꽁드,그것 만으로도 그것 만으로도 가야 이유,1
1372,MA010120220811690627,카페죠꽁드,그냥 철판,1
1373,MA010120220811690627,카페죠꽁드,깔끔하다 좋다,1
1374,MA010120220811690627,카페죠꽁드,나쁘다 나쁘다 않다,1
1375,MA010120220811690627,카페죠꽁드,날씨 바람,1
1376,MA010120220811690627,카페죠꽁드,남녀 공용,1
1377,MA010120220800023964,황금정,9천원 이나,1
1378,MA010120220800023964,황금정,가다 고기,1
1379,MA010120220800023964,황금정,가면 대 실망,1
1380,MA010120220800023964,황금정,갈비 매콤 달달,1
1381,MA010120220800023964,황금정,겉모습 만,1
1382,MA010120220800023964,황금정,겉모습 만 보고,1
1383,MA010120220800023964,황금정,고기 별 루고,1
1384,MA010120220800023964,황금정,고소하다 느껴지다,1
1385,MA010120220800023964,황금정,괜찮다 기본적,1
1386,MA010120220800023964,황금정,그나마 괜찮다,1
1387,MA010120220800023964,황금정,기본적 친절하다,1
1388,MA010120220800023964,황금정,냄새 나다 쌈밥 정식 냄새 나다 쌈밥 정식 그나마,1
1389,MA010120220800023964,황금정,냉면 9천원 이나,1
1390,MA010120220800023964,황금정,노포인 줄 노포인 줄알 고,1
1391,MA010120220800023964,황금정,느껴지다 아이스크림,1
1392,MA010120220800023964,황금정,다시다 안감,1
1393,MA010120220800023964,황금정,대 실망,1
1394,MA010120220800023964,황금정,들어가다 들어가다 스토,1
1395,MA010120220800023964,황금정,리 피다,1
1396,MA010120220800023964,황금정,리 피다 5000원,1
1397,MA010120220800023964,황금정,리필 안되다,1
1398,MA010120220800023964,황금정,많다 맛집인 줄,1
1399,MA010120220800023964,황금정,맛있다 갈비탕,1
1400,MA010120220800023964,황금정,맛있다 특히,1
1401,MA010120220800023964,황금정,맛집인 줄,1
1402,MA010120220800023964,황금정,맛집인 줄알 고,1
1403,MA010120220800023964,황금정,매콤 달달,1
1404,MA010120220804973191,이화돈까스,맘 들다,2
1405,MA010120220804973191,이화돈까스,부드럽다 맛있다,2
1406,MA010120220804973191,이화돈까스,뒷 분,1
1407,MA010120220804973191,이화돈까스,15분 이나,1
1408,MA010120220804973191,이화돈까스,1번 출구,1
1409,MA010120220804973191,이화돈까스,8분 만에,1
1410,MA010120220804973191,이화돈까스,8분 만에 나오다,1
1411,MA010120220804973191,이화돈까스,가게 깨끗하다,1
1412,MA010120220804973191,이화돈까스,가게 맘 들다,1
1413,MA010120220804973191,이화돈까스,가기 위해,1
1414,MA010120220804973191,이화돈까스,가득하다 추억,1
1415,MA010120220804973191,이화돈까스,가볍다 맥주 한잔,1
1416,MA010120220804973191,이화돈까스,가수 특유,1
1417,MA010120220804973191,이화돈까스,간단하다 식사,1
1418,MA010120220804973191,이화돈까스,간단하다 저녁 겸,1
1419,MA010120220804973191,이화돈까스,감칠맛 감칠맛,1
1420,MA010120220803313655,카페다겸,친절한 사장님,3
1422,MA010120220803313655,카페다겸,분위기 좋다,2
1423,MA010120220803313655,카페다겸,친절하다 커피,2
1424,MA010120220803313655,카페다겸,가볍다 사장님,1
1425,MA010120220803313655,카페다겸,갈다 용,1
1426,MA010120220803313655,카페다겸,갤러리 관람,1
1427,MA010120220803313655,카페다겸,거치다 온도,1
1428,MA010120220803313655,카페다겸,거품 거치다,1
1429,MA010120220803313655,카페다겸,공 방도,1
1430,MA010120220803313655,카페다겸,공 방도 좋다,1
1431,MA010120220803313655,카페다겸,관람 오다,1
1432,MA010120220803313655,카페다겸,국적인 느낌,1
1433,MA010120220803313655,카페다겸,그림 하늘,1
1434,MA010120220803313655,카페다겸,글구 깔끔하다,1
1435,MA010120220803313655,카페다겸,급하다 들어오다,1
1436,MA010120220803313655,카페다겸,기분 좋다,1
1437,MA010120220803313655,카페다겸,깔끔하다 풍기다 느껴지다,1
1443,MA010120220803313655,카페다겸,넓다 직하다,1
1444,MA010120220803313655,카페다겸,넓다 직하다 방해 받다 않다 담다,1
1445,MA010120220803313655,카페다겸,느껴지다 해 요,1
1446,MA010120220800032298,커피로드102,늦다 나오다,2
1447,MA010120220800032298,커피로드102,에그타르트 맛있다,2
1448,MA010120220800032298,커피로드102,20분 후,1
1449,MA010120220800032298,커피로드102,30분 넘다 걸리다,1
1450,MA010120220800032298,커피로드102,7천원 가까이,1
1451,MA010120220800032298,커피로드102,가격 비싸다,1
1452,MA010120220800032298,커피로드102,가다 주시 고,1
1453,MA010120220800032298,커피로드102,가보다 최악 이네 요,1
1454,MA010120220800032298,커피로드102,곳인데 카페,1
1455,MA010120220800032298,커피로드102,과일 맛,1
1456,MA010120220800032298,커피로드102,구경 오다 구경 오다 들리다,1
1458,MA010120220800032298,커피로드102,나오다 손님,1
1459,MA010120220800032298,커피로드102,나오다 에그타르트랑 남기다,1
1460,MA010120220800032298,커피로드102,남기다 진짜,1
1461,MA010120220800032298,커피로드102,남기다 처음,1
1462,MA010120220800032298,커피로드102,냉동 과일,1
1463,MA010120220800032298,커피로드102,늦다 나오다,1
1464,MA010120220800032298,커피로드102,넘다 걸리다,1
1466,MA010120220800692786,그린마일커피 북촌점,생각 보다,1
1467,MA010120220800692786,그린마일커피 북촌점,1층알바 분들,1
1468,MA010120220800692786,그린마일커피 북촌점,2층 실내 자리,1
1469,MA010120220800692786,그린마일커피 북촌점,2층 자리,1
1470,MA010120220800692786,그린마일커피 북촌점,3층 루프탑 옥상 덥다 날씨 라,1
1471,MA010120220800692786,그린마일커피 북촌점,강하다 모금,1
1472,MA010120220800692786,그린마일커피 북촌점,곳 이네 요,1
1473,MA010120220800692786,그린마일커피 북촌점,곳 이네 요 평소 처럼,1
1474,MA010120220800692786,그린마일커피 북촌점,기분 좋다,1
1475,MA010120220800692786,그린마일커피 북촌점,기분 좋다 들어가다,1
1476,MA010120220800692786,그린마일커피 북촌점,기분 진하다,1
1477,MA010120220800692786,그린마일커피 북촌점,기회 되다,1
1478,MA010120220800692786,그린마일커피 북촌점,깔끔하다 깔끔하다 느껴지다,1
1479,MA010120220800692786,그린마일커피 북촌점,나오다 커피 맛 나오다 커피 맛 쏘쏘,1
1480,MA010120220800692786,그린마일커피 북촌점,나중 다마 시 고,1
1482,MA010120220800692786,그린마일커피 북촌점,불친절하다 시끄럽다,1
1484,MA010120220810193035,백년토종삼계탕,두다 맛있다,2
1485,MA010120220810193035,백년토종삼계탕,가야 지 마늘장아찌,1
1486,MA010120220810193035,백년토종삼계탕,가이드 실리다,1
1487,MA010120220810193035,백년토종삼계탕,국물 깔끔하다,1
1488,MA010120220810193035,백년토종삼계탕,국물 맑다,1
1489,MA010120220810193035,백년토종삼계탕,국물 맛,1
1490,MA010120220810193035,백년토종삼계탕,근처 삼계탕,1
1491,MA010120220810193035,백년토종삼계탕,기본 두다,1
1492,MA010120220810193035,백년토종삼계탕,김치랑 마늘장아찌,1
1493,MA010120220810193035,백년토종삼계탕,깊다 맛,1
1494,MA010120220810193035,백년토종삼계탕,깊다 맛있다 다,1
1495,MA010120220810193035,백년토종삼계탕,깔끔하다 담백하다 맛,1
1496,MA010120220810193035,백년토종삼계탕,깔끔하다 매일,1
1497,MA010120220810193035,백년토종삼계탕,나다 맛있다,1
1501,MA010120220810193035,백년토종삼계탕,느껴지다 보양식 이네 요,1
1502,MA010120220810193035,백년토종삼계탕,닭 좋다,1
1503,MA010120220810193035,백년토종삼계탕,담백하다 맛,1
1504,MA010120220810193035,백년토종삼계탕,동네 삼계탕,1
1505,MA010120220810193035,백년토종삼계탕,들깨 들깨 맛있다,1
1506,MA010120220810193035,백년토종삼계탕,들깨 기본,1
1507,MA010120220810193035,백년토종삼계탕,들깨 삼계탕,1
1508,MA010120220810193035,백년토종삼계탕,마늘장아찌 맛있다,1
1509,MA010120220810193035,백년토종삼계탕,맑다 두다,1
1511,MA010120220810193035,백년토종삼계탕,맛 찹쌀 죽,1
1513,MA010120220805053972,카페 르꽁뜨,카페 분위기,5
1516,MA010120220805053972,카페 르꽁뜨,검다 콩라떼,3
1518,MA010120220805053972,카페 르꽁뜨,검다 콩라떼 미숫가루,2
1519,MA010120220805053972,카페 르꽁뜨,고소하다 맛있다,2
1521,MA010120220805053972,카페 르꽁뜨,뷰 좋다,2
1522,MA010120220805053972,카페 르꽁뜨,샌드위치 맛있다,2
1523,MA010120220805053972,카페 르꽁뜨,음료 맛있다,2
1524,MA010120220805053972,카페 르꽁뜨,조용하다 좋다,2
1525,MA010120220805053972,카페 르꽁뜨,좋다 카페,2
1526,MA010120220805053972,카페 르꽁뜨,친절한 사장님,2
1527,MA010120220813547232,길운구락부 & Bar,20 프로,1
1528,MA010120220813547232,길운구락부 & Bar,20 프로 할인 되다 가격,1
1529,MA010120220813547232,길운구락부 & Bar,3층 소란 스럽다,1
1530,MA010120220813547232,길운구락부 & Bar,3층 창문 자리,1
1531,MA010120220813547232,길운구락부 & Bar,가면 원하다 않다,1
1532,MA010120220813547232,길운구락부 & Bar,가족모임 딱좋다,1
1533,MA010120220813547232,길운구락부 & Bar,간단하다 쓰다,1
1534,MA010120220813547232,길운구락부 & Bar,간단하다 쓰다 가족모임,1
1535,MA010120220813547232,길운구락부 & Bar,갠 찮아다,1
1536,MA010120220813547232,길운구락부 & Bar,걷기 힘들다,1
1537,MA010120220813547232,길운구락부 & Bar,걷기 힘들다 들어가다 곳,1
1538,MA010120220813547232,길운구락부 & Bar,고급 중식 지다,1
1539,MA010120220813547232,길운구락부 & Bar,구석 탱 구석 탱 앉히다,1
1540,MA010120220813547232,길운구락부 & Bar,국물 흘리다,1
1541,MA010120220813547232,길운구락부 & Bar,그릇 음식물,1
1542,MA010120220813547232,길운구락부 & Bar,기름 기름 많다,1
1543,MA010120220813547232,길운구락부 & Bar,꾸다 울다,1
1544,MA010120220813547232,길운구락부 & Bar,꾸다 울다 자동차 타이어 바퀴 씹다,1
1545,MA010120220813547232,길운구락부 & Bar,내 돈 내 산,1
1546,MA010120220813547232,길운구락부 & Bar,많다 많다 꾸다 울다,1
1547,MA010120220813547232,길운구락부 & Bar,누가 사다,1
1548,MA010120220813547232,길운구락부 & Bar,누가 사다 맛있게 먹다 곳,1
1549,MA010120220813547232,길운구락부 & Bar,느끼다 그릇,1
1550,MA010120220813547232,길운구락부 & Bar,느낌 느낌 느끼다,1
1551,MA010120220813547232,길운구락부 & Bar,단체 아저씨,1
1552,MA010120220813547232,길운구락부 & Bar,들어가다 곳,1
1553,MA010120220813547232,길운구락부 & Bar,들어가다 곳 생각 보다 맛있다,1
1554,MA010120220813547232,길운구락부 & Bar,디핑해 서,1
1555,MA010120220813547232,길운구락부 & Bar,디핑해 서 서빙 해주다,1
1556,MA010120220813547232,길운구락부 & Bar,맛 괜찮다,1
1557,MA010120220813547232,길운구락부 & Bar,맛 꽤,1
1558,MA010120220813547232,길운구락부 & Bar,맛 꽤 전체적 비싸다 편,1
1559,1118,거울한옥미러룸,분위기 좋다,5
1560,1118,거울한옥미러룸,넓다 보이 고,2
1561,1118,거울한옥미러룸,커피 값,2
1562,1118,거울한옥미러룸,1잔,1
1563,1118,거울한옥미러룸,1잔,1
1564,1118,거울한옥미러룸,1잔 만,1
1565,1118,거울한옥미러룸,1잔 만알아듣다,1
1566,1118,거울한옥미러룸,2잔,1
1567,1118,거울한옥미러룸,2잔알아듣다 55 아메리카노,1
1568,1118,거울한옥미러룸,2잔 주 세 요 라는,1
1569,1118,거울한옥미러룸,55 아메리카노,1
1570,1118,거울한옥미러룸,60 딸기,1
1571,1118,거울한옥미러룸,60 딸기 크로플,1
1572,1118,거울한옥미러룸,7500원 커피 값,1
1573,1118,거울한옥미러룸,9천원 눈물,1
1574,1118,거울한옥미러룸,9천원 이라는 9천원 이라는 가격,1
1575,1118,거울한옥미러룸,55 아메리카노,1
1576,1118,거울한옥미러룸,60 딸기,1
1577,1118,거울한옥미러룸,2잔,1
1578,1118,거울한옥미러룸,랑 랑 이렇게,1
1579,1118,거울한옥미러룸,가격 기억,1
1581,1118,거울한옥미러룸,가격 지리적,1
1582,1118,거울한옥미러룸,가격 착하다,1
1583,1118,거울한옥미러룸,가격대가 전체적,1
1584,1125,커넥트계동,레몬딜 스콘,2
1585,1125,커넥트계동,분위기 좋다,2
1586,1125,커넥트계동,좋다 쿠키,2
1587,1125,커넥트계동,골목 과는,1
1588,1125,커넥트계동,주문 시,1
1589,1125,커넥트계동,중 아직,1
1590,1125,커넥트계동,골목 과는,1
1591,1125,커넥트계동,공간 넓다,1
1592,1125,커넥트계동,괜찮다 오션 이드,1
1593,1125,커넥트계동,굿굿 매장 예쁘다,1
1594,1125,커넥트계동,굿굿 매장 예쁘다 커피 음료,1
1595,1125,커넥트계동,귀엽다 초코쿠키,1
1596,1125,커넥트계동,기와 지붕,1
1597,1125,커넥트계동,끝나다 물어,1
1598,1125,커넥트계동,끝나다 한 사람 당,1
1599,1125,커넥트계동,넓다 자리,1
1600,1125,커넥트계동,넓다 좋다,1
1601,1125,커넥트계동,달다 좋다,1
1602,1125,커넥트계동,달달 많이,1
1603,1125,커넥트계동,덥다 날,1
1604,1125,커넥트계동,덥다 날 편하다,1
1605,1125,커넥트계동,라떼 맛있다,1
1606,1125,커넥트계동,레몬 파운드,1
1607,MA010120220806899504,온마을,9천원 이고요,1
1608,MA010120220806899504,온마을,가게 치고,1
1609,MA010120220806899504,온마을,가게 치고 넓다,1
1610,MA010120220806899504,온마을,가격 아무래도,1
1611,MA010120220806899504,온마을,가다 반찬,1
1612,MA010120220806899504,온마을,강력 추천하다 요,1
1613,MA010120220806899504,온마을,강하다 맛,1
1614,MA010120220806899504,온마을,괜찮다 한식,1
1615,MA010120220806899504,온마을,귀엽다 깻잎 지,1
1616,MA010120220806899504,온마을,깔끔한 맛있다,1
1617,MA010120220806899504,온마을,깻잎 지 깻잎 지 멸치 볶음,1
1618,MA010120220806899504,온마을,꼬소해 요,1
1620,MA010120220806899504,온마을,넓다 자리,1
1621,MA010120220806899504,온마을,놋수저 라,1
1622,MA010120220806899504,온마을,놋수저 라 좋다,1
1624,MA010120220806899504,온마을,다양하다메뉴,1
1625,MA010120220806899504,온마을,다양하다 양은,1
1626,MA010120220806899504,온마을,담기다 담기다 귀엽다,1
1627,MA010120220806899504,온마을,담기다 아기자기하다,1
1628,MA010120220806899504,온마을,대박 맛있다,1
1629,MA010120220806899504,온마을,대박 삼청동,1
1630,MA010120220806899504,온마을,도토리묵 무난하다,1
1631,MA010120220800015898,하궁,맛있게 먹다,1
1632,MA010120220800015898,하궁,맛있다 자장면,1
1633,MA010120220800015898,하궁,먹다 맛있다,1
1634,MA010120220800015898,하궁,방문 보장,1
1635,MA010120220800015898,하궁,북촌 맛집,1
1636,MA010120220800015898,하궁,북촌 맛집 방문,1
1637,MA010120220800015898,하궁,삼청동 맛집,1
1638,MA010120220800015898,하궁,삼청동 맛집 북촌 맛집,1
1639,MA010120220800015898,하궁,심 청동,1
1640,MA010120220800015898,하궁,양은 적다,1
1641,MA010120220800015898,하궁,자장면 짬뽕,1
1642,MA010120220800015898,하궁,정말 맛있다,1
1643,MA010120220800015898,하궁,좋아하다 짜장면,1
1644,MA010120220800015898,하궁,탕수육 정말,1
1645,MA010120220800037739,카페이드라,핸드 드립,4
1646,MA010120220800037739,카페이드라,핸드 드립 커피,3
1647,MA010120220800037739,카페이드라,맛있는 커피,2
1648,MA010120220800037739,카페이드라,13500원 이라,1
1649,MA010120220800037739,카페이드라,13500원 이라 손 떨리다,1
1650,MA010120220800037739,카페이드라,가격 13500원 이라,1
1651,MA010120220800037739,카페이드라,가격 좋다,1
1652,MA010120220800037739,카페이드라,가볍다 않다,1
1653,MA010120220800037739,카페이드라,갈아 주다,1
1654,MA010120220800037739,카페이드라,갈아 주다,1
1655,MA010120220800037739,카페이드라,검색알 게,1
1656,MA010120220800037739,카페이드라,게이샤 가격 극찬,1
1657,MA010120220800037739,카페이드라,고수 스멜,1
1659,MA010120220800037739,카페이드라,괜찮다 핸드 드립 이라,1
1660,MA010120220800037739,카페이드라,굉장하다 한적하다,1
1661,MA010120220800037739,카페이드라,길 보고,1
1662,MA010120220800037739,카페이드라,깔끔하다 햇살,1
1663,MA010120220800037739,카페이드라,깔끔하다 햇살 좋다,1
1664,MA010120220800037739,카페이드라,나누기 에도,1
1665,MA010120220800037739,카페이드라,나누기 에도 좋다,1
1666,MA010120220800037739,카페이드라,날씨 좋다,1
1667,MA010120220800037739,카페이드라,내부 화장실,1
1671,1114,플롭 안국,라 파스타,3
1672,1114,플롭 안국,고구마 추가,2
1673,1114,플롭 안국,짱 맛,2
1674,1114,플롭 안국,대 기 접수 받다,1
1675,1114,플롭 안국,직원 께서,1
1676,MA010120220811905091,보드레 안다미로,맛있는 커피,3
1677,MA010120220811905091,보드레 안다미로,친절한 사장님,3
1678,MA010120220811905091,보드레 안다미로,과일 빙수,2
1683,MA010120220811905091,보드레 안다미로,덥다 날씨,2
1684,MA010120220811905091,보드레 안다미로,빙수 먹다,2
1686,MA010120220811905091,보드레 안다미로,손님 많다,2
1687,MA010120220811905091,보드레 안다미로,카페 분위기,2
1688,MA010120220811905091,보드레 안다미로,곳 보다,1
1689,MA010120220800001519,서울풍경,음식 맛있다,3
1690,MA010120220800001519,서울풍경,쌈 채소,2
1691,MA010120220800001519,서울풍경,주시 고,2
1692,MA010120220800001519,서울풍경,1인메뉴,1
