상가업소번호,가게명,키워드,갯수
MA010120220800072025,단풍나무집 삼청점,맛있는 고기,1
MA010120220805346843,달별,좋아하는 맛,1
MA010120220805346843,달별,생각보다 적다,1
MA010120220805346843,달별,소스 맛,1
MA010120220805346843,달별,신선하다,1
MA010120220805346843,달별,신선한 재료,1
MA010120220805346843,달별,아이스크림 맛있다,1
MA010120220805346843,달별,자극적인 맛,1
MA010120220805346843,달별,치킨 라이스,1
MA010120220805346843,달별,꼼꼼한 포장,1
MA010120220809881804,담미온 안국점,가게 조명,1
MA010120220809881804,담미온 안국점,가능하다 기본적 인,1
MA010120220809881804,담미온 안국점,간도 맞다,1
MA010120220809881804,담미온 안국점,연한 고기,1
MA010120220809881804,담미온 안국점,고기랑 순대,1
MA010120220809881804,담미온 안국점,깔끔한 국물,1
MA010120220809881804,담미온 안국점,국물 아주,1
MA010120220809881804,담미온 안국점,든든한 국밥,1
MA010120220809881804,담미온 안국점,맛있다,2
MA010120220809881804,담미온 안국점,친절한 사장님,2
MA010120220809881804,담미온 안국점,순대국밥,2
MA010120220809881804,담미온 안국점,얼큰한 국밥,2
MA010120220803291859,대림국수 안국점,꼬치 온면,2
MA010120220803291859,대림국수 안국점,밀 맥주,2
MA010120220803291859,대림국수 안국점,주문한 음식,2
MA010120220800074991,대장장이화덕피자,좋은 기분,2
MA010120220800074991,대장장이화덕피자,마르게리따 피자,2
MA010120220800074991,대장장이화덕피자,맛있는 분위기,2
MA010120220800074991,대장장이화덕피자,맛있는 친절하다,2
MA010120220800074991,대장장이화덕피자,매콤하다,2
MA010120220800074991,대장장이화덕피자,좋은 분위기,4
MA010120220800074991,대장장이화덕피자,좋은 서비스,2
MA010120220800074991,대장장이화덕피자,맛있는 음식,4
1117,더 레스토랑,30만원,1
1117,더 레스토랑,3만원 어치 서비스,1
1117,더 레스토랑,비싼 가격,1
1117,더 레스토랑,망친 기분,1
1117,더 레스토랑,눈치보다,1
1117,더 레스토랑,맛없다,1
1117,더 레스토랑,망치다,1
1117,더 레스토랑,비싸다 맛있다,1
1117,더 레스토랑,퉁명스럽다,1
1117,더 레스토랑,직원교육,1
1117,더 레스토랑,직원 눈치,1
1117,더 레스토랑,퉁명스러운 태도,1
1117,더 레스토랑,평범하고 맛없다,1
MA010120220805964062,더그릭,건강한 메뉴,1
MA010120220805964062,더그릭,좋은 분위기,1
MA010120220805964062,더그릭,뻔하지않다,1
MA010120220805964062,더그릭,음식 퀄리티,1
MA010120220805964062,더그릭,캐주얼하다,1
MA010120220805964062,더그릭,주차 공간,1
MA010120220805964062,더그릭,즐겁게 식사,1
MA010120220805964062,더그릭,친절한 사장님,1
MA010120220805964062,더그릭,캐주얼한 분위기,1
MA010120220800139602,더베이커스테이블,키오스크,1
MA010120220800139602,더베이커스테이블,갈아만들다,1
MA010120220800139602,더베이커스테이블,감자 수프,1
MA010120220800139602,더베이커스테이블,익힌 감자,1
MA010120220800139602,더베이커스테이블,감자 풋내,1
MA010120220800139602,더베이커스테이블,건더기 가득,1
MA010120220800139602,더베이커스테이블,모짜렐라,1
MA010120220800139602,더베이커스테이블,맛있는 스프,2
MA010120220811840352,더블컵커피,3층홀 하늘,1
MA010120220811840352,더블컵커피,편한 공간,1
MA010120220811840352,더블컵커피,맛있는 빵,1
MA010120220811840352,더블컵커피,유도리 없는 알바,1
MA010120220811840352,더블컵커피,아쉬운 커피,1
MA010120220811840352,더블컵커피,올드하다,1
MA010120220811840352,더블컵커피,올드한 의자,1
MA010120220811840352,더블컵커피,유도리 없다,1
MA010120220811840352,더블컵커피,인테리어,1
MA010120220811840352,더블컵커피,올드한 인테리어,1
MA010120220811840352,더블컵커피,지저분하다,1
MA010120220811840352,더블컵커피,지저분한 책상,1
MA010120220811840352,더블컵커피,편하다,1
MA010120220811840352,더블컵커피,하늘이 보인다,1
MA010120220800040317,더한옥,2번째 방문,1
MA010120220800040317,더한옥,괜찮은 한옥카페,1
MA010120220800040317,더한옥,예쁜 인테리어,2
1105,델픽,2층 건물,1
1105,델픽,7천원 대,1
1105,델픽,예쁘다,2
1105,델픽,맛있는 밀크티,3
1105,델픽,바 자리,1
1105,델픽,좋은 분위기,4
1105,델픽,좋은 경험,2
MA010120220810354223,도트블랭킷 안국점,맛있는 음식,4
MA010120220800555932,돌담집,2천원 오르다,1
MA010120220800555932,돌담집,밥 다운 밥,1
MA010120220800555932,돌담집,사장님 감동,1
MA010120220800026481,동네커피,강아지 데려가다,1
MA010120220800026481,동네커피,아늑한 분위기,1
MA010120220800026481,동네커피,없다 너무,1
MA010120220800026481,동네커피,강아지랑,1
MA010120220800026481,동네커피,작고 조용하다,1
MA010120220800038144,동백식당,간이 맞다,1
MA010120220800038144,동백식당,간장 무 장아찌,1
MA010120220800038144,동백식당,고기 국물,1
MA010120220800038144,동백식당,고기국수,1
MA010120220800038144,동백식당,담백한 고기국수,1
MA010120220800038144,동백식당,맛있는 국수,1
MA010120220800038144,동백식당,광화문 부근,1
MA010120220800038144,동백식당,맛있는 국밥,2
MA010120220800038144,동백식당,국밥 좋다,1
MA010120220800038144,동백식당,국산,1
MA010120220800073709,두레 국립현대미술관서울점,20분 기다리다,1
MA010120220800073709,두레 국립현대미술관서울점,2시간 걸리다,1
MA010120220800073709,두레 국립현대미술관서울점,3스타 식당,1
MA010120220800073709,두레 국립현대미술관서울점,55000원 코스 요리,1
MA010120220800073709,두레 국립현대미술관서울점,좋은 뷰,2
MA010120220800073709,두레 국립현대미술관서울점,맛있는 음식,2
MA010120220800073709,두레 국립현대미술관서울점,코스 요리,2
MA010120220800018937,등촌샤브칼국수 안국역점,가성비 좋다,1
MA010120220800018937,등촌샤브칼국수 안국역점,건강 추구,1
MA010120220800018937,등촌샤브칼국수 안국역점,계란 볶음밥,1
MA010120220800018937,등촌샤브칼국수 안국역점,고기 양,1
MA010120220800018937,등촌샤브칼국수 안국역점,고기 추가,2
MA010120220800018937,등촌샤브칼국수 안국역점,고소한 계란,1
MA010120220800018937,등촌샤브칼국수 안국역점,너무 달다,1
MA010120220800018937,등촌샤브칼국수 안국역점,볶음밥 최고,2
MA010120220811823342,땡스오트 안국,그릭요거트,13
MA010120220811823342,땡스오트 안국,꾸덕꾸덕,5
MA010120220811823342,땡스오트 안국,달지 않다,3
MA010120220811823342,땡스오트 안국,맛있는 요거트,4
MA010120220811823342,땡스오트 안국,맛있는 샌드위치,4
MA010120220805284910,떼레노,1인,1
MA010120220805284910,떼레노,와인 페어링,1
MA010120220805284910,떼레노,2인,1
MA010120220805284910,떼레노,2인 추가 메인,1
MA010120220805284910,떼레노,3잔,1
MA010120220805284910,떼레노,소믈리에,1
MA010120220805284910,떼레노,결혼기념일,1
MA010120220805284910,떼레노,기본 코스,1
MA010120220805284910,떼레노,좋은 기분,1
MA010120220805284910,떼레노,너무 친절하다,1
MA010120220805284910,떼레노,두가지 생선 요리,1
MA010120220805284910,떼레노,디테일한 음식,1
MA010120220805284910,떼레노,좋은 스페인,2
MA010120220805284910,떼레노,페어링 되다,2
MA010120220806024744,라 끌레,3천원 째즈,1
MA010120220806024744,라 끌레,가다 근데,1
MA010120220806024744,라 끌레,가다 날,1
MA010120220806024744,라 끌레,가다 날 따르다,1
MA010120220806024744,라 끌레,가다 한산하다,1
MA010120220806024744,라 끌레,간단하다 안주 거리 만,1
MA010120220806024744,라 끌레,갈다번 쯤,1
MA010120220806024744,라 끌레,계속 찾아오다,1
MA010120220806024744,라 끌레,곳 너무,1
MA010120220806024744,라 끌레,공 연비,1
MA010120220806024744,라 끌레,공 연비 3천원,1
MA010120220806024744,라 끌레,근데 가다 날 다르다,1
MA010120220806024744,라 끌레,깔끔하다 계속,1
MA010120220806024744,라 끌레,너무 너무 좋다,1
MA010120220806024744,라 끌레,너무 즐겁다,1
MA010120220806024744,라 끌레,따르다 재즈,1
MA010120220806024744,라 끌레,많이 다르다,1
MA010120220806024744,라 끌레,많이 쌓이다,1
MA010120220806024744,라 끌레,먼지 먼지 많이,1
MA010120220806024744,라 끌레,번 쯤,1
MA010120220806024744,라 끌레,번 쯤 가다,1
MA010120220806024744,라 끌레,보내다 오다,1
MA010120220806024744,라 끌레,부담 없이 부담 없이 갈다,1
MA010120220806024744,라 끌레,분위기 에요,1
MA010120220806024744,라 끌레,분위기 퀄,1
MA010120220806024744,라 끌레,불편하다 음악,1
MA010120220806024744,라 끌레,산만하다 먼지,1
MA010120220806024744,라 끌레,샹 그리다,1
MA010120220806024744,라 끌레,재즈 입문,2
MA010120220812732824,랜디스도넛안국점,가게 앞뷰 면,1
MA010120220812732824,랜디스도넛안국점,가게 앞뷰 면 주말 에는,1
MA010120220812732824,랜디스도넛안국점,가격 싸다,1
MA010120220812732824,랜디스도넛안국점,가로수길 맛있다,1
MA010120220812732824,랜디스도넛안국점,가로수길 이랑,1
MA010120220812732824,랜디스도넛안국점,가장 대중적 인,1
MA010120220812732824,랜디스도넛안국점,개인적으로 개인적으로 가로수길,1
MA010120220812732824,랜디스도넛안국점,개인적으로 노티드 보다,1
MA010120220812732824,랜디스도넛안국점,고급 버전 랄 끄다,1
MA010120220812732824,랜디스도넛안국점,고칼로리 음식 인게,1
MA010120220812732824,랜디스도넛안국점,근데 커피 크다 럼블,1
MA010120220812732824,랜디스도넛안국점,글레이 즈 드,1
MA010120220812732824,랜디스도넛안국점,글레이 즈 드 맛있는 초코 도넛,1
MA010120220812732824,랜디스도넛안국점,남다 도넛 종류,1
MA010120220812732824,랜디스도넛안국점,너무 예쁘다,1
MA010120220812732824,랜디스도넛안국점,널널 대 기 라인,1
MA010120220812732824,랜디스도넛안국점,노티드 보다,1
MA010120220812732824,랜디스도넛안국점,노티드 보다 랜 디스,1
MA010120220812732824,랜디스도넛안국점,느껴지다 맛있다,1
MA010120220812732824,랜디스도넛안국점,달 기다,1
MA010120220812732824,랜디스도넛안국점,달 기다 맛,1
MA010120220812732824,랜디스도넛안국점,달다 고칼로리,1
MA010120220812732824,랜디스도넛안국점,달다 만 먹다  대 기 라인,1
MA010120220812732824,랜디스도넛안국점,당 충전,1
MA010120220812732824,랜디스도넛안국점,당 충전 완료,1
MA010120220812732824,랜디스도넛안국점,랜 디스,2
MA010120220812732824,랜디스도넛안국점,많다 좋다,2
MA010120220812732824,랜디스도넛안국점,크기 크다,2
MA010120220804438921,런던베이글뮤지엄,런던베이글 뮤지엄,3
MA010120220800036098,레이어드안국점,65말차,1
MA010120220800036098,레이어드안국점,가게 되다,1
MA010120220800036098,레이어드안국점,가게 되다 너무,1
MA010120220800036098,레이어드안국점,가끔 올 마다,1
MA010120220800036098,레이어드안국점,가다 스콘,1
MA010120220800036098,레이어드안국점,가다 한가롭다,1
MA010120220800036098,레이어드안국점,가도 좋다,1
MA010120220800036098,레이어드안국점,가보다 뭔가,1
MA010120220800036098,레이어드안국점,가보다 뭔가빵,1
MA010120220800036098,레이어드안국점,가성비 없다,1
MA010120220800036098,레이어드안국점,갯수 사람,1
MA010120220800036098,레이어드안국점,걱정 되다,1
MA010120220800036098,레이어드안국점,걱정 되다 사람,1
MA010120220800036098,레이어드안국점,계산 되다 디저트  공간,1
MA010120220800036098,레이어드안국점,고건 애매하다 대요,1
MA010120220800071435,로씨니,가다 가다 예약 없이,1
MA010120220800071435,로씨니,가지 라도,1
MA010120220800071435,로씨니,가지 라도 부족하다,1
