상가업소번호,가게명,키워드,갯수
MA010120220804670209,백미당 삼청점,아이스크림 맛있다,3
MA010120220804670209,백미당 삼청점,맛 좋다,2
MA010120220804670209,백미당 삼청점,맛있는 커피,2
MA010120220804670209,백미당 삼청점,먹다 자리,2
MA010120220804670209,백미당 삼청점,멋있는 인테리어,2
MA010120220804670209,백미당 삼청점,백미 당 아이스크림,2
MA010120220804670209,백미당 삼청점,아스 크림 맛있다,2
MA010120220804670209,백미당 삼청점,아이스크림 맛있다,2
MA010120220804670209,백미당 삼청점,백미 당 이에요,1
MA010120220804670209,백미당 삼청점,2층 되어다,1
MA010120220804670209,백미당 삼청점,2층 인테리어,1
MA010120220804670209,백미당 삼청점,5800원 물가,1
MA010120220804670209,백미당 삼청점,6300원 후덜,1
MA010120220811926927,연남토마 북촌점,대체 리뷰,10
MA010120220811926927,연남토마 북촌점,차돌 중화 파스타,3
MA010120220811926927,연남토마 북촌점,맛 좋다,2
MA010120220811926927,연남토마 북촌점,맛있다 찐,2
MA010120220811926927,연남토마 북촌점,먹다 가다,2
MA010120220803291859,대림국수 안국점,대체 리뷰,10
MA010120220803291859,대림국수 안국점,맛있다 꼬치,6
MA010120220803291859,대림국수 안국점,대림 국수,5
MA010120220803291859,대림국수 안국점,국수 먹다,3
MA010120220803291859,대림국수 안국점,국수 맛있다,2
MA010120220803291859,대림국수 안국점,꼬치 구이,2
MA010120220813940667,도라보울,스프 카레,7
MA010120220813940667,도라보울,매다 조절,4
MA010120220813940667,도라보울,야채 많다,4
MA010120220813940667,도라보울,대체 리뷰,3
MA010120220813940667,도라보울,맵다 맛,3
MA010120220813940667,도라보울,베리 코,3
MA010120220808111060,어텐디 북촌,대체 리뷰,7
MA010120220808111060,어텐디 북촌,다양하다 맛있다,3
MA010120220808111060,어텐디 북촌,디저트 맛집,3
MA010120220808111060,어텐디 북촌,맛 좋다,3
MA010120220808111060,어텐디 북촌,맛있는 밀크티,3
MA010120220808111060,어텐디 북촌,파운드 케이크,3
MA010120220808111060,어텐디 북촌,겔 호프,2
MA010120220808111060,어텐디 북촌,너무 너무 좋다,2
MA010120220808111060,어텐디 북촌,들어가다 카페,2
MA010120220812927417,애호락,대체 리뷰,7
MA010120220812927417,애호락,너무 친절하다,4
MA010120220812927417,애호락,가다 싶다,3
MA010120220803570465,일월카츠,너무 친절하다,5
MA010120220803570465,일월카츠,대체 리뷰,5
MA010120220803570465,일월카츠,엄청 친절하다,5
MA010120220809328625,벨라쿠키 안국,대체 리뷰,5
MA010120220809328625,벨라쿠키 안국,황 치즈쿠키,5
MA010120220809328625,벨라쿠키 안국,맛있는 쿠키,4
MA010120220809328625,벨라쿠키 안국,황 치즈,4
MA010120220809328625,벨라쿠키 안국,꾸다 덕,3
MA010120220809328625,벨라쿠키 안국,나누다 먹다,2
MA010120220809328625,벨라쿠키 안국,말차 마카 다 미아,2
MA010120220809328625,벨라쿠키 안국,묵직하다 맛있다,2
MA010120220809328625,벨라쿠키 안국,얼그레이 무화과,2
MA010120220809328625,벨라쿠키 안국,엄청 크다,2
MA010120220809328625,벨라쿠키 안국,쿠키 맛집,2
MA010120220809328625,벨라쿠키 안국,크다 맛있다,2
MA010120220809328625,벨라쿠키 안국,흑임자 앙버터,2
MA010120220809328625,벨라쿠키 안국,맛집 찾다,1
MA010120220809328625,벨라쿠키 안국,37 말차 마카 다 미아,1
MA010120220809328625,벨라쿠키 안국,37 말차 마카 다 미아 30,1
MA010120220809328625,벨라쿠키 안국,45 기본 쿠키,1
MA010120220809328625,벨라쿠키 안국,4800원 4900원,1
MA010120220800035353,RadioM 삼청점,대체 리뷰,9
MA010120220800035353,RadioM 삼청점,맛있는 디저트,3
MA010120220800035353,RadioM 삼청점,맛있다 커피,3
MA010120220800035353,RadioM 삼청점,빵 맛있다,3
MA010120220800035353,RadioM 삼청점,레몬 스콘,2
MA010120220800035353,RadioM 삼청점,맛있는 커피,2
MA010120220800035353,RadioM 삼청점,분위기 좋다,2
MA010120220800035353,RadioM 삼청점,수다 떨다,2
MA010120220800035353,RadioM 삼청점,1층 에는,1
MA010120220800035353,RadioM 삼청점,1층 에는 다양하다,1
MA010120220800035353,RadioM 삼청점,2층 에서는,1
MA010120220800035353,RadioM 삼청점,2층 에서는 현대 미술관 쪽,1
MA010120220800035353,RadioM 삼청점,가격 비싸다,1
MA010120220800035353,RadioM 삼청점,가늠 없다,1
MA010120220804340076,데시데,데시 데,11
MA010120220804340076,데시데,디저트 카페,4
MA010120220804340076,데시데,레몬 타르트,4
MA010120220804340076,데시데,맛있는 디저트,4
MA010120220804340076,데시데,친절한 사장님,4
MA010120220811199992,청수정,홍합 밥,7
MA010120220811199992,청수정,대체 리뷰,6
MA010120220811199992,청수정,홍합 비빔밥,4
MA010120220811199992,청수정,가성비 도,2
MA010120220811199992,청수정,맛 요,2
MA010120220811199992,청수정,빨리 나오다,2
MA010120220811199992,청수정,홍합 밥 먹다,2
MA010120220811199992,청수정,홍합 정식,2
MA010120220811199992,청수정,1 인,1
MA010120220811199992,청수정,1 인 2만원,1
MA010120220800552664,먹쉬돈나 삼청동점,대체 리뷰,10
MA010120220800552664,먹쉬돈나 삼청동점,그냥 그렇다,3
MA010120220800552664,먹쉬돈나 삼청동점,끓이다 먹다,3
MA010120220800552664,먹쉬돈나 삼청동점,10년 만에,2
MA010120220800552664,먹쉬돈나 삼청동점,곳 다르다,2
MA010120220800552664,먹쉬돈나 삼청동점,다르다 먹다,2
MA010120220800552664,먹쉬돈나 삼청동점,맛있다  맛있다 먹다,2
MA010120220800552664,먹쉬돈나 삼청동점,맛있다  맛있다 양념,2
MA010120220800552664,먹쉬돈나 삼청동점,먹다 낫다,2
MA0101202211A0037380,썸머골드,대체 리뷰,5
MA0101202211A0037380,썸머골드,너무 예쁘다,4
MA0101202211A0037380,썸머골드,맛있는 커피,4
MA0101202211A0037380,썸머골드,분위기 좋다,4
MA0101202211A0037380,썸머골드,개조 한,3
MA0101202211A0037380,썸머골드,빈티 지,3
MA0101202211A0037380,썸머골드,사장님 께서,3
MA0101202302A0049900,꽃누리들밥 경복궁점,메인 메뉴,7
MA0101202302A0049900,꽃누리들밥 경복궁점,정말 맛있다,7
MA0101202302A0049900,꽃누리들밥 경복궁점,셀프 바,5
MA0101202302A0049900,꽃누리들밥 경복궁점,12 첩,3
MA0101202302A0049900,꽃누리들밥 경복궁점,꽃 누리 밥,3
MA0101202302A0049900,꽃누리들밥 경복궁점,리필 가능하다,3
MA010120220813568889,티테라피,분위기 좋다,6
MA010120220813568889,티테라피,대체 리뷰,4
MA010120220813568889,티테라피,맞다 차,4
MA010120220813568889,티테라피,맛 좋다,3
MA010120220813568889,티테라피,체질 맞다,3
MA010120220813568889,티테라피,가다 싶다,2
MA010120220813568889,티테라피,다양하다 차,2
MA010120220808298620,아티장 크로아상,라우 겐,12
MA010120220808298620,아티장 크로아상,라우 겐크루와상,4
MA010120220808298620,아티장 크로아상,대체 리뷰,3
MA010120220808298620,아티장 크로아상,라우 겐 크로와상,3
MA010120220808298620,아티장 크로아상,감자 양파 치즈 치아바타,2
MA010120220808298620,아티장 크로아상,겉 바삭,2
MA010120220808298620,아티장 크로아상,라우 겐크루와상이,2
MA010120220808298620,아티장 크로아상,버터 향,2
MA010120220808298620,아티장 크로아상,수요미식회 나오다,2
MA010120220808298620,아티장 크로아상,정말 맛있다,2
MA010120220808298620,아티장 크로아상,진짜 맛있다,2
MA010120220808298620,아티장 크로아상,진짜 크다,2
MA010120220810071022,기와탭룸,대체 리뷰,5
MA010120220810071022,기와탭룸,분위기 좋다,5
MA010120220810071022,기와탭룸,맥주 종류,4
MA010120220810071022,기와탭룸,좋다 맥주,4
MA010120220810071022,기와탭룸,기분 좋다,3
MA010120220810071022,기와탭룸,너무 친절하다,3
MA010120220810071022,기와탭룸,맥주 많다,3
MA010120220810071022,기와탭룸,맥주 맛있다,3
MA010120220810071022,기와탭룸,먹다 가다,3
MA010120220810071022,기와탭룸,가볍다 맥주,2
MA010120220810071022,기와탭룸,다양하다 좋다,2
1108,월영당 서울,대체 리뷰,7
1108,월영당 서울,밤 파이,4
1108,월영당 서울,맛있는 커피,3
1108,월영당 서울,흑임자 마들렌,3
1108,월영당 서울,분위기 좋다,2
1108,월영당 서울,시그니처 음료,2
1108,월영당 서울,쑥향 진하다,2
1108,월영당 서울,좋다 디저트,2
1108,월영당 서울,커피 맛,2
MA010120220800016575,스미스가좋아하는한옥,너무 예쁘다,4
MA010120220800016575,스미스가좋아하는한옥,분위기 좋다,4
MA010120220800016575,스미스가좋아하는한옥,가격 비싸다,3
MA010120220800016575,스미스가좋아하는한옥,가다 웨이팅,2
MA010120220800016575,스미스가좋아하는한옥,나쁘다 않다,2
MA010120220800016575,스미스가좋아하는한옥,단체 모임,2
MA010120220800016575,스미스가좋아하는한옥,맛 좋다,2
MA010120220800016575,스미스가좋아하는한옥,맛있다 피자,2
MA010120220805435729,몽중헌 안국점,대체 리뷰,6
MA010120220805435729,몽중헌 안국점,먹다 가다,4
MA010120220805435729,몽중헌 안국점,딤섬 맛집,2
MA010120220805435729,몽중헌 안국점,맛있다 먹다 가다,2
MA010120220805435729,몽중헌 안국점,분위기 좋다,2
MA010120220805435729,몽중헌 안국점,음식 맛있다,2
MA010120220805435729,몽중헌 안국점,코스 요리,2
MA010120220805435729,몽중헌 안국점,해주다 적다,1
MA010120220805435729,몽중헌 안국점,2월 추다,1
MA010120220805435729,몽중헌 안국점,3층 서빙,1
MA010120220805435729,몽중헌 안국점,650 00 코스,1
MA010120220808277059,마음을담아내면,대체 리뷰,3
MA010120220808277059,마음을담아내면,마음 담다,3
MA010120220808277059,마음을담아내면,정말 맛있다,3
MA010120220808277059,마음을담아내면,담백하다 맛있다,2
MA010120220808277059,마음을담아내면,맛 괜찮다,2
MA010120220808277059,마음을담아내면,분위기 좋다,2
MA010120220808277059,마음을담아내면,잘 먹다,2
MA010120220808277059,마음을담아내면,가게 내부,1
MA010120220808277059,마음을담아내면,가게 마음,1
MA010120220808277059,마음을담아내면,가게 예쁘다,1
MA010120220808277059,마음을담아내면,가게 임,1
MA010120220808277059,마음을담아내면,가게 임 남자 분들,1
MA010120220808277059,마음을담아내면,가게 중,1
MA0101202210A0088570,공공재 커피클럽,공공재 맛있는라떼,4
MA0101202210A0088570,공공재 커피클럽,맛있는 디저트,4
MA0101202210A0088570,공공재 커피클럽,맛있는 커피,3
MA0101202210A0088570,공공재 커피클럽,커피 디저트,3
MA0101202210A0088570,공공재 커피클럽,커피 맛,3
MA0101202210A0088570,공공재 커피클럽,기분 좋다,2
MA0101202210A0088570,공공재 커피클럽,마스 카포네,2
MA010120220803201190,스미레돈카츠 안국점,대체 리뷰,7
MA010120220803201190,스미레돈카츠 안국점,음식 맛있다,2
MA010120220803201190,스미레돈카츠 안국점,친절하다 맛있다,2
MA010120220803201190,스미레돈카츠 안국점,친절하다 맞다,2
MA010120220803201190,스미레돈카츠 안국점,친절한 사장님,2
MA010120220803201190,스미레돈카츠 안국점,130 170,1
MA010120220803201190,스미레돈카츠 안국점,170 메뉴,1
MA010120220803201190,스미레돈카츠 안국점,170 짜다,1
MA010120220803201190,스미레돈카츠 안국점,170 짜다 먹다,1
MA010120220803201190,스미레돈카츠 안국점,3년 간,1
MA010120220803201190,스미레돈카츠 안국점,3년 간 학교,1
MA010120220803201190,스미레돈카츠 안국점,가깝다 먹다,1
MA010120220803201190,스미레돈카츠 안국점,가다 먹다,1
MA010120220803201190,스미레돈카츠 안국점,가다 오다,1
MA010120220803201190,스미레돈카츠 안국점,가다 적다,1
MA010120220803201190,스미레돈카츠 안국점,가성비 도 좋다,1
MA010120220803201190,스미레돈카츠 안국점,가성비 도 좋다 맛있다,1
MA010120220803201190,스미레돈카츠 안국점,가세 요,1
MA010120220803201190,스미레돈카츠 안국점,가져오다 먹다,1
MA010120220803201190,스미레돈카츠 안국점,갈수 없다,1
MA010120220806666078,회화나무,뷰 좋다,7
MA010120220806666078,회화나무,대체 리뷰,6
MA010120220806666078,회화나무,맛있는 커피,4
MA010120220806666078,회화나무,뷰 너무,4
MA010120220806666078,회화나무,원두 종류,2
MA010120220806666078,회화나무,창덕궁 보다,2
MA010120220806666078,회화나무,핸드 드립,2
MA010120220806666078,회화나무,1 인 1 음료,1
MA010120220806666078,회화나무,1등 젤,1
MA010120220806666078,회화나무,1등 젤 좋다,1
MA010120220803292230,정담은보쌈 북촌점,분위기 좋다,6
MA010120220803292230,정담은보쌈 북촌점,잘 먹다,4
MA010120220803292230,정담은보쌈 북촌점,보쌈 고기,3
MA010120220803292230,정담은보쌈 북촌점,음식 정갈하다,3
MA010120220803292230,정담은보쌈 북촌점,검색 가다,2
MA010120220803292230,정담은보쌈 북촌점,대체 리뷰,2
MA010120220803292230,정담은보쌈 북촌점,맛있다 보쌈 이랑,2
MA010120220803292230,정담은보쌈 북촌점,무 말랭이,2
MA010120220812085884,팔발라 삼청본점,분위기 좋다,5
MA010120220812085884,팔발라 삼청본점,가다 너무,2
MA010120220812085884,팔발라 삼청본점,너무 예쁘다,2
MA010120220812085884,팔발라 삼청본점,맛있는 커피,2
MA010120220812085884,팔발라 삼청본점,맛있다 양,2
MA010120220812085884,팔발라 삼청본점,예쁘다 좋다,2
MA010120220812085884,팔발라 삼청본점,오렌지 이드,2
MA010120220812085884,팔발라 삼청본점,음식 맛있다,2
MA010120220812085884,팔발라 삼청본점,음식 정말,2
MA010120220812085884,팔발라 삼청본점,좋다 근데,2
MA010120220800023368,편안한집,난향 정식,5
MA010120220800023368,편안한집,좋다 음식,5
MA010120220800023368,편안한집,기분 좋다,3
MA010120220800023368,편안한집,너무 만족스럽다,3
MA010120220800023368,편안한집,다 들다,3
MA010120220800023368,편안한집,맛있다 좋아하다,3
MA010120220800023368,편안한집,보리 굴비,3
MA010120220800023368,편안한집,보리 굴비 정식,3
MA010120220806582351,베테카텐,데리 고,4
MA010120220806582351,베테카텐,정말 맛있다,4
MA010120220806582351,베테카텐,맛있다 피자,3
MA010120220806582351,베테카텐,정말 좋다,3
MA010120220806582351,베테카텐,고소하다 치즈,2
MA010120220806582351,베테카텐,날치 알,2
MA010120220806582351,베테카텐,너무 친절하다,2
MA010120220806582351,베테카텐,데리 고 가다,2
MA010120220804973191,이화돈까스,돈까스 맛있다,4
MA010120220804973191,이화돈까스,대체 리뷰,3
MA010120220804973191,이화돈까스,가다 가다 먹다,2
MA010120220804973191,이화돈까스,결론 말,2
MA010120220804973191,이화돈까스,돈가스 맛있다,2
MA010120220804973191,이화돈까스,밥 셀프,2
MA010120220808731523,부띠끄경성,대체 리뷰,3
MA010120220808731523,부띠끄경성,분위기 분위기 좋다,3
MA010120220808731523,부띠끄경성,다시 방문,2
MA010120220808731523,부띠끄경성,들다 보다,2
MA010120220808731523,부띠끄경성,맛 좋다,2
MA010120220808731523,부띠끄경성,바질 파스타,2
MA010120220808731523,부띠끄경성,사장님 너무,2
MA010120220804390574,르꼬숑,대체 리뷰,16
MA010120220804390574,르꼬숑,아쉽다 양고기,2
MA010120220804390574,르꼬숑,2 스타,2
MA010120220804390574,르꼬숑,2 스타 정도 인,2
MA010120220804390574,르꼬숑,2시간 정도,2
MA010120220804390574,르꼬숑,2시간 정도 걸리다,2
MA010120220804390574,르꼬숑,4월 코스,2
MA010120220804390574,르꼬숑,구성 보다는,2
MA010120220804390574,르꼬숑,구성 보다는 가다,2
MA010120220804390574,르꼬숑,맛보기 만,2
MA010120220804390574,르꼬숑,에는 없다  가다,2
MA010120220804390574,르꼬숑,가다 가성비,2
MA010120220804390574,르꼬숑,코스 끝나다,2
MA010120220804390574,르꼬숑,가격 미슐랭,2
MA010120220804390574,르꼬숑,가격대비 많이,2
MA010120220804390574,르꼬숑,가보다 음식,2
MA010120220804390574,르꼬숑,가성비 가성비 좋다,2
MA010120220804390574,르꼬숑,가시 면,2
MA010120220804390574,르꼬숑,가시 면 좋다,2
MA010120220804390574,르꼬숑,감각적 인,2
MA010120220804390574,르꼬숑,감각적 인 인테리어,2
MA010120220804390574,르꼬숑,개방 감,2
MA010120220804390574,르꼬숑,개방 감 너무,2
MA010120220804390574,르꼬숑,개인적으로 으로는,2
MA010120220804390574,르꼬숑,개인적으로 으로는 가격대비,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,분위기 좋다,8
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,음식 맛,6
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,넓다 쾌적하다,4
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,대체 리뷰,4
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,매장 넓다,4
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,위 올라가다,4
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,특히 미트볼,4
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,30분 밖에,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,30분 밖에 지원이,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가게 되다,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가게 되어다,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가격대비 비싸다,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가기 괜찮다,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가면 방문,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가면 분위기,2
MA010120220805171860,미트볼라운지 X 아날로그키친 삼청점,가운데 속,2
