상가업소번호,가게명,키워드,갯수
MA010120220808201784,고든램지 스트리트 피자 서울숲점,피자,311
MA010120220808201784,고든램지 스트리트 피자 서울숲점,맛있다,168
MA010120220808201784,고든램지 스트리트 피자 서울숲점,친절하다,53
MA010120220808201784,고든램지 스트리트 피자 서울숲점,직원,48
MA010120220808201784,고든램지 스트리트 피자 서울숲점,한번,48
MA010120220808201784,고든램지 스트리트 피자 서울숲점,종류,46
MA010120220808201784,고든램지 스트리트 피자 서울숲점,피클,46
MA010120220808201784,고든램지 스트리트 피자 서울숲점,기다리다,45
MA010120220808201784,고든램지 스트리트 피자 서울숲점,도우,45
MA010120220808201784,고든램지 스트리트 피자 서울숲점,생각,44
MA010120220808201784,고든램지 스트리트 피자 서울숲점,예약,41
MA010120220808201784,고든램지 스트리트 피자 서울숲점,많다,39
MA010120220808201784,고든램지 스트리트 피자 서울숲점,괜찮다,36
MA010120220808201784,고든램지 스트리트 피자 서울숲점,사람,36
MA010120220808201784,고든램지 스트리트 피자 서울숲점,별로,35
MA010120220808201784,고든램지 스트리트 피자 서울숲점,화덕,34
MA010120220808201784,고든램지 스트리트 피자 서울숲점,많이,32
MA010120220808201784,고든램지 스트리트 피자 서울숲점,계속,30
MA010120220808201784,고든램지 스트리트 피자 서울숲점,가성비,29
MA010120220802991908,쎄콩데live,맛있다,280
MA010120220802991908,쎄콩데live,좋다,202
MA010120220802991908,쎄콩데live,잼,85
MA010120220802991908,쎄콩데live,친절하다,82
MA010120220802991908,쎄콩데live,분위기,70
MA010120220802991908,쎄콩데live,브런치,69
MA010120220802991908,쎄콩데live,다양하다,66
MA010120220802991908,쎄콩데live,예쁘다,60
MA010120220802991908,쎄콩데live,도넛,52
MA010120220802991908,쎄콩데live,많다,46
MA010120220802991908,쎄콩데live,매장,45
MA010120220802991908,쎄콩데live,종류,45
MA010120220802991908,쎄콩데live,에그인헬,43
MA010120220802991908,쎄콩데live,커피,35
MA010120220802991908,쎄콩데live,음료,31
MA010120220802991908,쎄콩데live,포트,30
MA010120220802991908,쎄콩데live,와인,28
MA010120220802991908,쎄콩데live,직원,28
MA010120220802991908,쎄콩데live,맛있는,27
MA010120220802991908,쎄콩데live,시그니처,26
MA010120220802991908,쎄콩데live,좋은,24
MA010120220802991908,쎄콩데live,추천,24
MA010120220802991908,쎄콩데live,고르다,23
MA010120220802991908,쎄콩데live,사장님,22
MA010120220802991908,쎄콩데live,깔끔하다,21
MA010120220802991908,쎄콩데live,인테리어,21
MA010120220802991908,쎄콩데live,콩,21
MA010120220802991908,쎄콩데live,토마토,21
MA010120220802991908,쎄콩데live,신선하다,20
MA010120220802991908,쎄콩데live,째다,19
MA010120220802991908,쎄콩데live,샌드위치,17
MA010120220802991908,쎄콩데live,설명,17
MA010120220802991908,쎄콩데live,친절한,17
MA010120220802991908,쎄콩데live,스프레드,16
MA010120220814221305,성수옥상,좋다,322
MA010120220814221305,성수옥상,맛있다,243
MA010120220814221305,성수옥상,분위기,236
MA010120220814221305,성수옥상,와인,102
MA010120220814221305,성수옥상,친절하다,88
MA010120220814221305,성수옥상,좋은,82
MA010120220814221305,성수옥상,안주,66
MA010120220814221305,성수옥상,친구,46
MA010120220814221305,성수옥상,맛있는,45
MA010120220814221305,성수옥상,예쁘다,42
MA010120220814221305,성수옥상,직원,35
MA010120220814221305,성수옥상,추천,30
MA010120220814221305,성수옥상,생일,27
MA010120220814221305,성수옥상,완전,25
MA010120220814221305,성수옥상,성수,23
MA010120220814221305,성수옥상,옥상,22
MA010120220814221305,성수옥상,와인잔,22
MA010120220814221305,성수옥상,보내다,20
MA010120220814221305,성수옥상,인테리어,20
MA010120220814221305,성수옥상,데이트,19
MA010120220814221305,성수옥상,연말,18
MA010120220814221305,성수옥상,오기,18
MA010120220814221305,성수옥상,친절한,17
MA010120220814221305,성수옥상,노래,16
MA010120220814221305,성수옥상,대화,16
MA010120220814221305,성수옥상,많다,16
MA010120220814221305,성수옥상,야외,16
MA010120220814221305,성수옥상,재밌다,16
MA010120220814221305,성수옥상,파티,15
MA010120220814221305,성수옥상,가성비,14
MA010120220814221305,성수옥상,파스타,14
2223,누데이크 성수점,맛있다,122
