상가업소번호,가게명,키워드,갯수
MA010120220802929059,지니네컵밥,좋다,72
MA010120220802929059,지니네컵밥,맛있다,56
MA010120220802929059,지니네컵밥,굿굿굿,40
MA010120220802929059,지니네컵밥,많다,40
MA010120220802929059,지니네컵밥,친절하다,40
MA010120220802929059,지니네컵밥,컵밥,40
MA010120220802929059,지니네컵밥,사장님,32
MA010120220802929059,지니네컵밥,양도,24
MA010120220802929059,지니네컵밥,친절한,24
MA010120220802929059,지니네컵밥,볶음,16
MA010120220802929059,지니네컵밥,가성비,16
MA010120220802929059,지니네컵밥,간단하다,16
MA010120220802929059,지니네컵밥,계란,16
MA010120220802929059,지니네컵밥,먹기,16
MA010120220802929059,지니네컵밥,반숙,16
MA010120220802929059,지니네컵밥,비빔밥,16
MA010120220802929059,지니네컵밥,수준,16
MA010120220802929059,지니네컵밥,정도면,16
MA010120220802929059,지니네컵밥,존맛,16
MA010120220802929059,지니네컵밥,콩나물,16
MA010120220802929059,지니네컵밥,4500원,8
MA010120220802929059,지니네컵밥,가격,8
MA010120220802929059,지니네컵밥,가루,8
MA010120220802929059,지니네컵밥,강추,8
MA010120220802929059,지니네컵밥,거,8
MA010120220802929059,지니네컵밥,건강하다,8
MA010120220802929059,지니네컵밥,고기,8
MA010120220802929059,지니네컵밥,과일,8
MA010120220802929059,지니네컵밥,근처,8
MA010120220802929059,지니네컵밥,김,8
MA010120220802929059,지니네컵밥,김치,8
MA010120220802929059,지니네컵밥,께,8
MA010120220802929059,지니네컵밥,꽈,8
MA010120220802929059,지니네컵밥,꽈볶음,8
MA010120220802929059,지니네컵밥,내용물,8
MA010120220802929059,지니네컵밥,느낌,8
MA010120220802929059,지니네컵밥,대접,8
MA010120220802929059,지니네컵밥,대학생,8
MA010120220802929059,지니네컵밥,도시락,8
MA010120220802929059,지니네컵밥,동생,8
MA010120220802929059,지니네컵밥,들어가다,8
MA010120220802929059,지니네컵밥,들어서다,8
MA010120220809408624,독립문설렁탕,좋다,55
MA010120220809408624,독립문설렁탕,굿굿굿,41
MA010120220809408624,독립문설렁탕,맛있다,41
MA010120220809408624,독립문설렁탕,가성비,25
MA010120220809408624,독립문설렁탕,맛,24
MA010120220809408624,독립문설렁탕,가격,20
MA010120220809408624,독립문설렁탕,설렁탕,20
MA010120220809408624,독립문설렁탕,많다,17
MA010120220809408624,독립문설렁탕,저렴하다,14
MA010120220809408624,독립문설렁탕,고기,13
MA010120220809408624,독립문설렁탕,김치,12
MA010120220809408624,독립문설렁탕,혼밥,11
MA010120220809408624,독립문설렁탕,양도,9
MA010120220809408624,독립문설렁탕,불고기,7
MA010120220809408624,독립문설렁탕,빨리,7
MA010120220809408624,독립문설렁탕,괜찮다,6
MA010120220809408624,독립문설렁탕,만,6
MA010120220809408624,독립문설렁탕,밥,6
MA010120220809408624,독립문설렁탕,손님,6
MA010120220809408624,독립문설렁탕,6000원,5
MA010120220809408624,독립문설렁탕,깨끗하다,5
MA010120220809408624,독립문설렁탕,대비,5
MA010120220809408624,독립문설렁탕,많이,5
MA010120220809408624,독립문설렁탕,맛집,5
MA010120220809408624,독립문설렁탕,사람,5
MA010120220809408624,독립문설렁탕,주다,5
MA010120220809408624,독립문설렁탕,6천원,4
