상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA0101202302A0061593,스태거,서양식,0.0,0.0,37.5,0,0,서울특별시 성동구 성덕정길 56,성수1가제1동,37.538135,127.049583,100.0
MA010120220806863513,호프카톡,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 57,성수1가제1동,37.538258,127.049863,0.0
MA010120220803753368,BBQ치킨 성수3점,패스트푸드,0.0,0.0,25.0,0,0,서울특별시 성동구 성덕정길 59,성수1가제1동,37.538206,127.050135,75.0
MA010120220812270090,국보전,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 65,성수1가제1동,37.538068,127.050847,0.0
MA010120220804325155,까사다루아,카페,0.0,-0.63,28.57,0,0,서울특별시 성동구 성덕정길 66,성수1가제1동,37.53787,127.050851,100.0
MA010120220806426543,무탈 성수점,주점,0.0,0.0,7.89,0,0,서울특별시 성동구 성덕정길 68,성수1가제1동,37.537906,127.051064,97.4
MA010120220814002181,순심이네,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 72-4,성수2가제1동,37.537828,127.051426,0.0
MA010120220803732730,형제갈비,한식,0.0,1.0,66.67,0,0,서울특별시 성동구 성덕정길 72-6,성수2가제1동,37.53773,127.051604,100.0
MA010120220805451719,앙심품은도야지,한식,0.0,1.0,25.0,0,0,서울특별시 성동구 성덕정길 74,성수2가제1동,37.537915,127.051646,100.0
MA010120220809607130,해피캔디쿠키,카페,0.0,-0.81,40.0,0,0,서울특별시 성동구 성덕정길 75,성수2가제1동,37.538105,127.051769,100.0
MA010120220803730592,옛날순대국밥,한식,0.0,-0.67,50.0,0,0,서울특별시 성동구 성덕정길 75,성수2가제1동,37.538105,127.051769,100.0
MA010120220813936428,압구정샌드위치 성수점,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 성덕정길 77,성수2가제1동,37.538047,127.05204,100.0
MA010120220808527244,앵무새루이스,카페,0.0,2.0,0.0,0,0,서울특별시 성동구 성덕정길 78,성수2가제1동,37.537838,127.05207,100.0
MA010120220803751123,피자스쿨 성수점,패스트푸드,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 78,성수2가제1동,37.537838,127.05207,0.0
MA010120220808300279,진한식부페,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 80,성수2가제1동,37.53777,127.052392,0.0
MA010120220805499506,이안식당,한식,0.0,-0.46,85.71,0,0,서울특별시 성동구 성덕정길 82-1,성수2가제1동,37.537775,127.052577,100.0
MA010120220810061477,작야,주점,0.0,-0.81,66.67,0,0,서울특별시 성동구 성덕정길 82-1,성수2가제1동,37.537775,127.052577,100.0
MA010120220803748846,싱싱횟집,한식,0.0,-0.4,33.33,0,0,서울특별시 성동구 성덕정길 90,성수2가제1동,37.537667,127.053398,100.0
MA010120220806033558,지수언니,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 91,성수2가제1동,37.537814,127.053641,0.0
MA010120220813063725,88켄터키 성수점,패스트푸드,0.0,-0.67,100.0,0,0,서울특별시 성동구 성덕정길 91,성수2가제1동,37.537814,127.053641,100.0
MA0101202301A0022476,씨장,카페,0.0,0.0,1.59,0,0,서울특별시 성동구 성덕정길 92,성수2가제1동,37.537517,127.053624,96.8
MA010120220813272981,플록스,카페,0.0,-0.5,50.0,0,0,서울특별시 성동구 성덕정길 92-2,성수2가제1동,37.537574,127.053769,100.0
MA010120220812340308,내고향정육점식당,한식,0.0,-0.75,0.0,0,0,서울특별시 성동구 성덕정길 93,성수2가제1동,37.537735,127.053931,100.0
MA010120220802834937,원조장충왕족발,한식,0.0,-0.67,100.0,0,0,서울특별시 성동구 성덕정길 93,성수2가제1동,37.537735,127.053931,100.0
MA010120220812640826,성수골,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성덕정길 94,성수2가제1동,37.537543,127.053888,0.0
MA010120220803774555,행닭바베큐통닭,패스트푸드,0.0,0.0,66.67,0,0,서울특별시 성동구 성덕정길 95,성수2가제1동,37.537665,127.054161,100.0
MA010120220803195209,언니커피,카페,0.0,0.33,30.77,0,0,서울특별시 성동구 성덕정길 98,성수2가제1동,37.537446,127.054451,100.0
MA010120220806280273,참참치킨 성수점,패스트푸드,0.0,-0.17,40.0,0,0,서울특별시 성동구 성수동2가 335-237,성수2가제1동,37.537552,127.054622,100.0
MA010120220803737312,또치 참숯생고기,주점,0.0,-0.23,30.0,0,0,서울특별시 성동구 성덕정길 99,성수2가제1동,37.53759,127.05462,100.0
MA010120220810031017,매머드익스프레스 성수역점,카페,0.0,-0.26,84.91,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,96.9
MA010120220810196437,산들김밥,분식,0.0,0.05,74.03,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,96.8
MA010120220803770753,오비광장,주점,0.0,-0.71,0.0,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,50.0
MA010120220803768402,향토칼국수,한식,0.0,-0.07,57.14,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,100.0
MA010120220803777904,전통씨래기국밥,한식,0.0,0.0,45.45,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,90.9
MA010120220803746624,시골가마솥삼겹살 성수점,한식,0.0,-0.2,25.0,0,0,서울특별시 성동구 성수이로 108,성수2가제3동,37.544549,127.057375,75.0
MA010120220802281662,빽다방 성수역롯데캐슬점,카페,0.0,-0.44,30.43,0,0,서울특별시 성동구 성수이로 113,성수2가제3동,37.545446,127.057001,95.5
MA010120220803770309,뚜레쥬르 성수역점,카페,0.0,-0.14,61.11,0,0,서울특별시 성동구 성수이로 113,성수2가제3동,37.545446,127.057001,93.8
MA010120220810144567,장위동유성집 성동점,한식,0.0,0.0,100.0,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,100.0
MA010120220812809902,담미온 성수점,한식,0.0,-0.51,55.56,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,94.1
MA010120220814313409,라성키친,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,100.0
MA010120220803731229,원산면옥,한식,0.0,-0.31,76.92,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,90.9
MA010120220803899287,롯데리아 성수역점,패스트푸드,0.0,-0.19,43.24,0,0,서울특별시 성동구 성수이로 118,성수2가제3동,37.545174,127.057857,95.8
MA010120220807995994,라온석갈비,한식,0.0,-0.59,8.33,0,0,서울특별시 성동구 성수이로 119,성수2가제3동,37.545731,127.057147,83.3
MA010120220807101012,미야꼬,일식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,0.0
MA010120220808659617,칼,한식,0.0,-0.37,22.45,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,100.0
MA010120220809291378,도죠,일식,0.0,0.38,6.38,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,95.7
MA010120220809690655,노을 1관,한식,0.0,0.36,31.58,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,89.5
MA010120220803779882,영식품,한식,0.0,-0.75,100.0,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,100.0
MA010120220803748824,풍년식당,한식,0.0,-0.58,0.0,0,0,서울특별시 성동구 성수이로 126,성수2가제3동,37.545975,127.057746,80.0
MA010120220813926625,일심정,한식,0.0,0.0,60.87,0,0,서울특별시 성동구 성수이로 127,성수2가제3동,37.546287,127.057398,100.0
MA010120220800451449,EZER Coffee,카페,0.0,0.0,20.0,0,0,서울특별시 성동구 성수이로 127,성수2가제3동,37.546287,127.057398,100.0
MA010120220809655746,우리집밥,한식,0.0,-0.29,75.0,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,100.0
MA010120220811832356,더벤티 성수아이에스점,카페,0.0,0.07,56.25,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,93.3
MA010120220803395333,호랑도,일식,0.0,-0.23,0.0,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,90.0
MA010120220803771426,스텀필즈커피,카페,0.0,0.05,72.92,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,100.0
MA0101202301A0072276,그리노 성수,서양식,0.0,0.0,3.08,0,0,서울특별시 성동구 성수이로 147,성수2가제3동,37.548073,127.057568,100.0
MA0101202210A0097590,글리터,카페,0.0,-0.22,28.57,0,0,서울특별시 성동구 성수이로 18,성수2가제1동,37.536743,127.054119,100.0
MA010120220803853955,호식이두마리치킨 서울숲점,패스트푸드,0.0,-0.56,25.0,0,0,서울특별시 성동구 성수이로 23,성수2가제1동,37.537311,127.054062,100.0
MA010120220803777473,꽃나리분식,분식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 24-1,성수2가제1동,37.537349,127.054347,0.0
MA010120220803760762,2002횟집,한식,0.0,-0.62,33.33,0,0,서울특별시 성동구 성수이로 29,성수2가제1동,37.537825,127.054263,33.3
MA010120220813937705,뚝도지기,한식,4.4,-0.17,20.0,0,356,서울특별시 성동구 성수이로 30-4,성수2가제1동,37.537903,127.054659,100.0
MA010120220813770064,은식당,한식,0.0,0.08,35.71,0,0,서울특별시 성동구 성수이로 30-4,성수2가제1동,37.537903,127.054659,100.0
MA010120220810805026,뚝도수산,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 31,성수2가제1동,37.538073,127.054346,0.0
MA010120220809228185,호랑이식탁,한식,0.0,-0.11,25.0,0,0,서울특별시 성동구 성수이로 32-10,성수2가제1동,37.53798,127.054722,100.0
MA010120220803809934,투다리 뚝섬점,주점,0.0,-0.75,0.0,0,0,서울특별시 성동구 성수이로 32-24,성수2가제1동,37.537592,127.054712,0.0
MA010120220803873081,훈이네,한식,0.0,-0.5,0.0,0,0,서울특별시 성동구 성수이로 32-3,성수2가제1동,37.538041,127.054706,100.0
MA010120220803774657,연탄구이집,한식,0.0,-0.33,75.0,0,0,서울특별시 성동구 성수이로 32-5,성수2가제1동,37.538033,127.054849,100.0
MA010120220804791519,감닭오구공공,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 33,성수2가제1동,37.538166,127.054396,0.0
MA010120220806790962,성수불타는곱창,한식,0.0,1.0,87.5,0,0,서울특별시 성동구 성수이로 35,성수2가제1동,37.538431,127.054523,100.0
MA010120220803761549,청수먹거리,한식,0.0,-0.4,100.0,0,0,서울특별시 성동구 성수이로 36-10,성수2가제1동,37.5381,127.054714,100.0
MA010120220800092190,수제양정순대국 본점,한식,0.0,0.0,52.38,0,0,서울특별시 성동구 성수동2가 335-166,성수2가제1동,37.538141,127.054553,100.0
MA010120220800803079,몽땅부대찌개,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 37,성수2가제1동,37.538591,127.054549,0.0
MA010120220803762352,장미통닭집,패스트푸드,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로 37,성수2가제1동,37.538591,127.054549,0.0
MA010120220813679247,현방오백소갈비살 성수점,한식,0.0,-0.19,7.69,0,0,서울특별시 성동구 성수이로 39,성수2가제1동,37.538699,127.054578,100.0
MA010120220806564128,갈랭,한식,0.0,-0.33,50.0,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100.0
MA010120220813373621,담소소사골순대육개장 성수시그마밸리점,한식,0.0,-0.31,28.57,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100.0
MA010120220803708696,탐앤탐스 성수1호점,카페,0.0,-0.06,36.36,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100.0
MA010120220803768354,김가네김밥 성수시그마밸리점,분식,0.0,-0.4,50.0,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100.0
MA010120220805137572,생활맥주 성수 한라시그마밸리점,주점,0.0,-0.4,18.18,0,0,서울특별시 성동구 성수이로 51,성수2가제1동,37.540277,127.055102,100.0
MA010120220803769624,짬뽕타운,중식,0.0,-0.22,42.86,0,0,서울특별시 성동구 성수이로 54,성수2가제1동,37.539858,127.055434,100.0
MA010120220805206916,탕가네,한식,0.0,-0.67,0.0,0,0,서울특별시 성동구 성수이로 54,성수2가제1동,37.539858,127.055434,100.0
MA010120220806726504,성수속향연,중식,0.0,-0.29,15.0,0,0,서울특별시 성동구 성수이로 65,성수2가제1동,37.540975,127.055444,95.0
MA010120220814367917,기후,일식,0.0,0.56,41.43,0,0,서울특별시 성동구 성수이로 66,성수2가제1동,37.540617,127.056131,100.0
MA010120220808046149,성수맥주,주점,0.0,-0.53,0.0,0,0,서울특별시 성동구 성수이로 69,성수2가제1동,37.54137,127.055612,100.0
MA010120220810286676,맞닿음 성수점,주점,0.0,1.0,0.0,0,0,서울특별시 성동구 성수이로 70,성수2가제1동,37.541166,127.056002,94.4
MA010120220812319714,성수노루,한식,0.0,-0.08,1.64,0,0,서울특별시 성동구 성수이로 71,성수2가제1동,37.541503,127.055815,93.4
MA010120220807999549,덕,주점,0.0,-0.38,13.33,0,0,서울특별시 성동구 연무장길 60,성수2가제1동,37.542193,127.055854,93.3
MA010120220809366685,성수완탕,중식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장길 60,성수2가제1동,37.542193,127.055854,100.0
MA010120220812816963,헤이피자,패스트푸드,0.0,-0.62,40.0,0,0,서울특별시 성동구 연무장길 60,성수2가제1동,37.542193,127.055854,100.0
MA010120220813481640,페이지스,주점,0.0,0.0,20.0,0,0,서울특별시 성동구 성수이로 75,성수2가제1동,37.541818,127.055926,100.0
MA010120220804030495,예빈당,카페,0.0,0.15,5.56,0,0,서울특별시 성동구 성수이로 87,성수2가제3동,37.542731,127.056211,100.0
MA010120220811079800,사람사는 고깃집 김일도 성수점,한식,0.0,0.22,22.22,0,0,서울특별시 성동구 성수이로 90,성수2가제3동,37.542968,127.05685,95.0
MA010120220811481089,카페 스트랏,카페,0.0,-0.17,0.0,0,0,서울특별시 성동구 성수이로 93,성수2가제3동,37.54343,127.056564,100.0
MA010120220814302444,땡기면땡비어,주점,0.0,-0.1,22.22,0,0,서울특별시 성동구 성수이로 93,성수2가제3동,37.54343,127.056564,100.0
MA010120220811219504,슈에뜨펍,주점,0.0,0.4,22.86,0,0,서울특별시 성동구 성수이로 96,성수2가제3동,37.543446,127.057043,97.1
MA010120220809979274,수향,중식,0.0,0.5,37.5,0,0,서울특별시 성동구 성수이로10길 14,성수2가제1동,37.540131,127.05679,100.0
MA010120220805177603,아이오쓰리 에이스하이엔드점,카페,0.0,0.18,18.52,0,0,서울특별시 성동구 성수이로10길 14,성수2가제1동,37.540131,127.05679,96.2
MA010120220805178173,밥플러스 에이스하이엔드점,한식,0.0,-0.11,50.0,0,0,서울특별시 성동구 성수이로10길 14,성수2가제1동,37.540131,127.05679,100.0
MA010120220801240293,그룬트,서양식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로12길 13,성수2가제1동,37.539754,127.056722,100.0
MA010120220813867471,위드번,패스트푸드,0.0,-0.38,6.35,0,0,서울특별시 성동구 성수이로12길 17-1,성수2가제1동,37.539676,127.057273,98.4
MA010120220809866172,노이,동남아시아,0.0,-0.06,9.4,0,0,서울특별시 성동구 성수이로12길 8,성수2가제1동,37.539823,127.055999,98.6
MA010120220805948715,라무진 성수카페거리점,동남아시아,0.0,-0.77,16.67,0,0,서울특별시 성동구 성수이로14길 1,성수2가제1동,37.541129,127.056132,100.0
MA010120220812195321,JAFA Brewery,주점,4.9,-0.9,0.0,19,0,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,100.0
MA010120220803849866,쿠시범,일식,0.0,-0.27,0.0,0,0,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,90.9
MA010120220812938067,피자시즌,패스트푸드,0.0,-0.59,6.25,0,0,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,100.0
MA010120220803777088,인덱스카라멜,카페,0.0,0.4,0.0,0,0,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,100.0
MA010120220805019181,엘레멘츠,카페,0.0,-0.38,11.54,0,0,서울특별시 성동구 성수이로14길 15,성수2가제1동,37.541762,127.056696,100.0
MA010120220808469580,구아바,주점,0.0,-0.05,20.0,0,0,서울특별시 성동구 성수이로14길 7,성수2가제1동,37.541049,127.056403,100.0
MA010120220804406969,경수식당,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로16길 25,성수2가제1동,37.540502,127.059269,0.0
MA010120220812999493,베르두레 성수점,서양식,0.0,-0.39,18.18,0,0,서울특별시 성동구 성수이로16길 33,성수2가제1동,37.540204,127.060224,100.0
MA0101202210A0064570,린,주점,0.0,1.29,0.0,0,0,서울특별시 성동구 성수이로16길 33,성수2가제1동,37.540204,127.060224,100.0
MA010120220808384117,JIN2,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로18길 31,성수2가제3동,37.541954,127.060616,0.0
MA0101202302A0029138,pdbb,카페,0.0,0.0,14.29,0,0,서울특별시 성동구 성수이로18길 32,성수2가제3동,37.541586,127.060395,97.1
MA010120220803764173,이북집 찹쌀순대 성수점,한식,0.0,-0.12,4.35,0,0,서울특별시 성동구 성수이로20길 10,성수2가제3동,37.543226,127.05764,86.4
MA010120220812324733,공차 성수역점,카페,0.0,-0.32,38.71,0,0,서울특별시 성동구 성수이로20길 3,성수2가제3동,37.543737,127.057177,93.3
MA010120220813886161,맘스터치 성수역점,패스트푸드,0.0,-0.05,46.55,0,0,서울특별시 성동구 성수이로20길 3,성수2가제3동,37.543737,127.057177,90.1
MA010120220806657703,레이어57 카페,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로20길 57,성수2가제3동,37.542112,127.063048,0.0
MA010120220803826656,뽀식이네부페식당,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로20길 58,성수2가제3동,37.541767,127.062565,100.0
MA010120220808771072,아이오쓰리 성수사거리점,카페,0.0,-0.2,25.0,0,0,서울특별시 성동구 성수이로20길 60,성수2가제3동,37.541665,127.063148,100.0
MA010120220800529574,성수동 리얼 로스팅 커피&디저트,카페,0.0,1.89,50.0,0,0,서울특별시 성동구 성수이로22길 31,성수2가제3동,37.544043,127.060705,96.2
MA010120220810104525,세디치,서양식,0.0,-0.37,6.12,0,0,서울특별시 성동구 성수이로22길 37,성수2가제3동,37.543922,127.061316,98.0
MA010120220810267576,아크밸리서비스,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로22길 37,성수2가제3동,37.543922,127.061316,0.0
MA010120220813262999,뿐또블루,카페,0.0,0.0,100.0,0,0,서울특별시 성동구 성수이로22길 61,성수2가제3동,37.543148,127.063907,100.0
MA0101202301A0066843,오우드 성수2호점,카페,0.0,0.0,8.33,0,0,서울특별시 성동구 성수이로24길 36,성수2가제3동,37.544061,127.061879,96.3
MA010120220812217525,제비뽑기,한식,0.0,1.83,23.53,0,0,서울특별시 성동구 성수이로24길 38,성수2가제3동,37.543977,127.062102,100.0
MA010120220809755615,비놈,주점,0.0,1.17,15.38,0,0,서울특별시 성동구 성수이로3길 10-1,성수2가제1동,37.536679,127.053136,100.0
MA0101202302A0054417,번번,서양식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로3길 16,성수2가제1동,37.537115,127.052879,100.0
MA010120220802316585,어랑횟집,한식,0.0,-0.5,0.0,0,0,서울특별시 성동구 성수이로3길 19,성수2가제1동,37.537343,127.052462,100.0
MA010120220813905617,어페어커피,카페,0.0,-0.71,0.0,0,0,서울특별시 성동구 성수이로6길 11,성수2가제1동,37.536693,127.055044,100.0
MA0101202210A0018735,잇덴굿 성수점,카페,0.0,1.17,46.15,0,0,서울특별시 성동구 성수이로7가길 13,성수2가제1동,37.541445,127.055066,100.0
MA010120220803728604,혜성분식,분식,0.0,-0.2,25.0,0,0,서울특별시 성동구 성수이로7가길 21,성수2가제1동,37.542047,127.055381,100.0
MA010120220808117495,등촌샤브칼국수 성수점,한식,0.0,-0.39,14.81,0,0,서울특별시 성동구 성수이로7가길 6,성수2가제1동,37.540725,127.055104,80.0
MA010120220803752666,한세희복집,한식,0.0,1.0,25.0,0,0,서울특별시 성동구 성수이로7가길 6,성수2가제1동,37.540725,127.055104,100.0
MA010120220805466594,타이거풀,서양식,0.0,-0.4,4.23,0,0,서울특별시 성동구 성수이로7가길 7,성수2가제1동,37.540913,127.054896,98.6
MA010120220808040856,성수초밥 성수점,일식,0.0,-0.44,18.18,0,0,서울특별시 성동구 성수이로7길 1,성수2가제1동,37.5395,127.054923,90.0
MA010120220808037206,젤라또투유,카페,0.0,-0.24,15.38,0,0,서울특별시 성동구 성수이로7길 1,성수2가제1동,37.5395,127.054923,100.0
MA010120220813710944,범바,주점,0.0,0.88,0.0,0,0,서울특별시 성동구 성수이로7길 1,성수2가제1동,37.5395,127.054923,100.0
MA0101202210A0079487,모센즈스위트 성수점,카페,0.0,0.87,7.14,0,0,서울특별시 성동구 성수이로7길 1,성수2가제1동,37.5395,127.054923,98.8
MA010120220806839642,309디저트카페,카페,0.0,0.29,22.22,0,0,서울특별시 성동구 성수이로7길 24,성수2가제1동,37.541302,127.054284,100.0
MA010120220807931437,버터컵,패스트푸드,0.0,-0.07,82.35,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220808081018,조이푸드,한식,0.0,0.0,80.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220810145618,천하제일 솥뚜껑,한식,0.0,-0.41,1.69,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,96.6
MA010120220810586661,코스모스상점,카페,0.0,-0.31,40.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,88.9
MA010120220800863912,파리바게뜨 성수코오롱점,카페,0.0,0.76,56.1,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220801758589,장가,중식,0.0,0.0,40.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220802738123,더카페,서양식,0.0,0.0,0.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,0.0
MA010120220803443225,이야기가있는밥집,한식,0.0,7.0,25.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220803765222,박가부대 성수코오롱디지털밸리점,한식,0.0,0.0,25.0,0,0,서울특별시 성동구 성수이로7길 27,성수2가제1동,37.541574,127.053439,100.0
MA010120220803729064,찐짜솥뚜껑삼겹살갈비,한식,0.0,-0.44,0.0,0,0,서울특별시 성동구 성수이로7길 34,성수2가제1동,37.542081,127.053772,100.0
MA010120220805365162,그믐족발 성수점,한식,0.0,0.21,5.88,0,0,서울특별시 성동구 성수이로7길 38,성수2가제1동,37.542504,127.05347,88.2
MA010120220809327894,HDD피자,패스트푸드,0.0,-0.36,7.41,0,0,서울특별시 성동구 성수이로7길 46,성수2가제1동,37.542986,127.053223,96.3
MA010120220810252568,가가호호 성수점,한식,0.0,-0.48,64.29,0,0,서울특별시 성동구 성수이로7길 7,성수2가제1동,37.539807,127.054461,100.0
MA010120220812785869,커피베이 성동성수점,카페,0.0,-0.25,16.67,0,0,서울특별시 성동구 성수이로길 7,성수2가제1동,37.53845,127.054463,83.3
MA010120220800230780,이랑칼국수,한식,0.0,-0.26,52.17,0,0,서울특별시 성동구 성수이로7길 7,성수2가제1동,37.539807,127.054461,100.0
MA010120220803549489,원할머니보쌈족발 성수점,한식,0.0,0.86,15.38,0,0,서울특별시 성동구 성수이로7길 7,성수2가제1동,37.539807,127.054461,100.0
MA010120220808611901,밋보어 카페 & 이터리 by 에디션덴마크,카페,0.0,-0.55,14.29,0,0,서울특별시 성동구 성수일로 1,성수1가제1동,37.540866,127.047852,100.0
MA010120220803776964,도미노피자 서울숲점,패스트푸드,0.0,-0.27,25.0,0,0,서울특별시 성동구 성수일로 1,성수1가제1동,37.540866,127.047852,100.0
MA010120220808586938,카페랏102,카페,0.0,-0.18,33.33,0,0,서울특별시 성동구 성수일로 10,성수1가제1동,37.541278,127.048828,100.0
MA010120220809899408,푸라닭 성수1가점,패스트푸드,0.0,-0.08,64.29,0,0,서울특별시 성동구 성수일로 10,성수1가제1동,37.541278,127.048828,100.0
MA010120220804373235,스시라온,일식,0.0,0.25,20.0,0,0,서울특별시 성동구 성수일로 10,성수1가제1동,37.541278,127.048828,100.0
MA010120220803332836,키베이커리,카페,0.0,0.04,12.9,0,0,서울특별시 성동구 성수일로 11-2,성수1가제1동,37.541764,127.04841,100.0
MA010120220808599887,커피사피엔스 선명스퀘어점,카페,0.0,0.78,81.82,0,0,서울특별시 성동구 성수일로 111,성수1가제2동,37.550452,127.051583,100.0
MA010120220805043058,온에떼라,카페,0.0,-0.12,42.86,0,0,서울특별시 성동구 성수일로 111,성수1가제2동,37.550452,127.051583,100.0
MA010120220814373589,아이아이알,카페,0.0,-0.29,0.0,0,0,서울특별시 성동구 성수일로 13,성수1가제1동,37.541846,127.048446,100.0
MA0101202211A0078187,세이버앤페이버,카페,0.0,1.33,0.0,0,0,서울특별시 성동구 성수일로 28,성수1가제1동,37.542938,127.04929,100.0
MA010120220813133056,bakery tomo,카페,0.0,-0.12,14.29,0,0,서울특별시 성동구 성수일로 33,성수1가제1동,37.543645,127.049189,85.7
MA010120220807941883,메가MGC커피 성수일로점,카페,0.0,-0.18,65.66,0,0,서울특별시 성동구 성수일로 39,성수1가제1동,37.544237,127.049256,96.6
MA010120220812942322,에이셉피자 성수점,패스트푸드,0.0,0.35,18.52,0,0,서울특별시 성동구 성수일로 39,성수1가제1동,37.544237,127.049256,100.0
MA010120220803771286,현영이네,분식,0.0,-0.33,0.0,0,0,서울특별시 성동구 성수일로 40,성수1가제1동,37.543994,127.049741,50.0
MA010120220804943142,업사이드커피 연무장점,카페,0.0,-0.35,29.41,0,0,서울특별시 성동구 성수일로 45,성수1가제2동,37.544513,127.049528,94.1
MA010120220810150925,더퍼즈,주점,0.0,-0.5,0.0,0,0,서울특별시 성동구 성수일로 47,성수1가제2동,37.544737,127.049518,100.0
MA0101202211A0088028,순남시래기 서울숲역점,한식,0.0,-0.05,14.29,0,0,서울특별시 성동구 성수일로 47,성수1가제2동,37.544737,127.049518,100.0
MA010120220805276603,르살롱오,카페,0.0,1.29,18.75,0,0,서울특별시 성동구 성수일로 47,성수1가제2동,37.544737,127.049518,93.8
MA010120220811472865,과일파는 덕이언니,카페,0.0,-0.75,0.0,0,0,서울특별시 성동구 성수일로 47,성수1가제2동,37.544737,127.049518,100.0
MA010120220803591024,담소소사골순대육개장 서울숲점,한식,0.0,-0.14,45.0,0,0,서울특별시 성동구 성수일로 47,성수1가제2동,37.544737,127.049518,100.0
MA010120220813715286,풍년숯불돼지갈비,한식,0.0,-0.22,12.5,0,0,서울특별시 성동구 성수일로 54,성수2가제3동,37.545135,127.050256,100.0
MA010120220813755033,더반푸드,한식,0.0,-0.15,82.35,0,0,서울특별시 성동구 성수일로 55,성수1가제2동,37.545466,127.049567,100.0
MA010120220810375941,무브모브 성수,카페,0.0,0.24,21.31,0,0,서울특별시 성동구 성수일로 56,성수2가제3동,37.545336,127.050425,98.4
MA010120220803231323,이우 다이닝,한식,0.0,0.43,19.05,0,0,서울특별시 성동구 성수일로 57,성수1가제2동,37.545717,127.04982,85.0
