상가업소번호,가게명,키워드,갯수
MA010120220800809247,멘야마쯔리 성수점,1단계,1
MA010120220802502504,하오마라,1단계,1
MA010120220809276583,롸카두들 내쉬빌 핫치킨 성수점,1단계,1
MA010120220800809247,멘야마쯔리 성수점,1단계 계란 추가,1
MA010120220808602063,보끔당 성수점,1단계 먹다,2
MA010120220809276583,롸카두들 내쉬빌 핫치킨 성수점,1단계 먹다,1
MA010120220800809247,멘야마쯔리 성수점,1단계 신라면,1
MA010120220805177603,아이오쓰리 에이스하이엔드점,1리터 커피,1
MA010120220805177603,아이오쓰리 에이스하이엔드점,1리터 커피 완전,1
MA010120220810284982,란돌프서울숲,1리터 피자,1
MA010120220803756391,일루오리,1마리 58000원,1
MA010120220813276050,위풍당당족발,1병 에 7000원,1
MA010120220813632780,버니타운,1음료 무조건,1
MA010120220808033857,리타르단도,1음료주문,1
MA010120220812952684,굴림,1음료주문,1
MA010120220810451228,윌리스엘에이피자,1주년 기념으로,1
MA010120220814367917,기후,1주년 기념으로,1
MA010120220803146726,브라운래빗 서울숲점,1주년 이벤트,1
MA010120220800042852,누아흐,1주년 축하 드리다,1
MA010120220809232709,오와리 본점,1차  좋다,1
MA010120220803770608,땡초꼼장어,1차로 가도,1
MA010120220807482001,오와리주막,1호점 맛있는,1
MA010120220810276601,플래닝샐러드,할인 해주다,1
2203,에보,100,1
MA010120220803297930,화로양미,100 냉장 양고기,1
MA010120220805521564,아카보시,100 맛있는,1
MA0101202212A0062918,소인수서울 본점,100 매장,1
MA010120220803146726,브라운래빗 서울숲점,100번,1
MA010120220809901665,시즈니,100번 들다,1
MA010120220803146726,브라운래빗 서울숲점,100번 추천,1
MA010120220803118265,문득,100,1
MA010120220804576153,하우트제곱,100,1
MA010120220804946727,위키드와이프,100,1
MA010120220805376723,파티세리 아모니,100,1
MA010120220808229913,비스트로류,100,1
MA010120220811136004,송흥,100,1
MA010120220813148633,투파인드피터 서울성수점,100,1
MA010120220813523868,계월 곰탕,100,1
MA010120220813788353,호랑이 초밥,100,1
MA010120220814270514,윤경,100,1
MA010120220802504171,레드브릭스모크하우스,100프로 ,1
2240,죽변항,10000원,1
MA010120220800230780,칼국수,10000원,1
MA010120220807724980,퀴바라,10000원,1
MA010120220800230780,칼국수,1000원,1
MA010120220803758820,ONE BEAN카페,1000원,1
MA010120220803779926,한촌설렁탕 성수뚝도점,1000원,1
MA010120220804943142,업사이드커피 연무장점,1000원,1
MA010120220808457362,컴포즈커피 성수점,1000원,1
MA010120220810210454,푸라닭 성수2가점,1000원,1
MA010120220811878847,업사이드커피,1000원,2
MA010120220812553079,유스트레스,1000원,2
MA010120220812553079,유스트레스,1000원 할인,1
MA010120220804943142,업사이드커피 연무장점,1000원 할인,1
MA010120220811878847,업사이드커피,1000원 할인,1
MA010120220813229902,호감도,1000원 할인,1
MA010120220808457362,컴포즈커피 성수점,1000원 할인,1
MA010120220812553079,유스트레스,1000원 할인,1
MA010120220806838361,스테치,1000원 할인,1
MA010120220803779926,한촌설렁탕 성수뚝도점,1000원 할인,1
MA010120220811878847,업사이드커피,1000원 할인,1
MA010120220803777055,짬뽕위에더짬뽕,10년 단골,1
MA010120220803773035,청춘고깃간,10년 동안,1
MA010120220802173750,성수아구찜,10만원,1
MA010120220804763266,스시현,10만원,1
MA010120220811853786,새촌식탁,10만원,1
MA010120220808477096,아키야마,10만원 훌쩍,1
MA0101202211A0097645,비트랩,10만원 이나 먹다,1
MA010120220811853786,새촌식탁,10만원,1
MA010120220802173750,성수아구찜,10만원 좀 넘다,1
MA010120220806724960,본노엘 성수점,10분 기다리다,1
MA010120220811836813,강호연파 성수 숲속산장점,10분 기다리다,1
MA010120220803797964,카페베네 성수점,10분 넘다,1
MA010120220804906820,엘더버거,10분 정도 기다리다,1
MA010120220812085888,갓잇 성수 홀리워터점,10분 정도 대기하다,1
MA010120220803757940,늘봄숯불갈비,10시 30분운영,1
MA010120220809329231,컴오프,10시라,1
MA010120220809329231,컴오프,10시라 좋다,1
MA010120220809329231,컴오프,10시라서,2
MA010120220803352489,버섯집,10시하는 밥집,1
MA010120220812428808,서울바나나,10시 해서 좋다,1
2209,핫쵸 성수점,10시간 30분,1
2214,기미사 성수,10초 컷,1
2240,죽변항,11000원,1
MA010120220803549489,원할머니보쌈족발 성수점,11000원,1
MA010120220813926625,일심정,11000원,1
MA010120220803088561,커피온리 뚝섬역점,1100원,1
MA010120220803088561,커피온리 뚝섬역점,1100원 입니당,1
MA010120220813636144,마하차이 성수본점,11500 푸팟퐁커리덮밥,1
MA010120220807494019,서울숲오삼불고기,11시 30분 오픈,1
MA010120220805234197,신라다랑원 성수점,11시 30분 오픈,1
MA010120220802871259,할머니의 레시피,11시 40분이 오픈,1
MA010120220805074220,성수정원,11시 ,1
MA010120220813636144,마하차이 성수본점,11시에 오픈,1
MA010120220813776881,뚝섬포구,12팀 웨이팅,1
MA010120220810057396,맛차차,12000원,1
MA010120220805234197,신라다랑원 성수점,12000원 의 행복,1
MA010120220803763960,잔치국수아줌마,12년 이용 ,1
MA010120220812752295,어부가,12만원,1
MA010120220813588915,레드이즈미,12만원,1
MA010120220812752295,어부가,12만원짜리 코스,1
MA010120220807494019,서울숲오삼불고기,12시 되면 웨이팅이,1
MA010120220810480520,바르다김선생 서울숲점,12시 오픈,1
MA0101202302A0106902,뚝도농원,12시 오픈,1
MA010120220803179161,청담순대국,12시 쯤되면 웨이팅이,1
MA010120220808154628,치카성수,12인이 먹다,1
MA010120220808061997,플레이버타운,12인분 정도 예요,1
2219,미디엄스톤 성수점,12층 루프탑,1
MA010120220803529685,퀸테트,13000원,1
MA010120220813276050,위풍당당족발,13000원,1
MA010120220813440132,어묵나라,1300원 컵떡,1
MA010120220803772263,피자스쿨 뚝섬역점,13900원,1
MA010120220805001002,한냄비,13900원,1
MA010120220808321840,오발탄 서울숲점,13만원,1
MA010120220808321840,오발탄 서울숲점,13만원 정도 맛있는,1
MA010120220803755590,미정이네식당,14000,1
MA010120220811796761,메쉬커피,14500원,1
MA010120220805001002,한냄비,14900,1
MA010120220813220551,왕짜장,15000,1
MA010120220804776769,성수면당,15000원,1
MA010120220809543425,아오미,15000원,1
MA010120220809543425,아오미,15000원 초밥,1
MA010120220802952267,모퉁이와플,1500원,1
MA010120220803757129,뚝섬생고기,1500원,1
MA010120220808457362,컴포즈커피 성수점,1500원,1
MA010120220812428808,서울바나나,1500원,4
MA010120220813028979,컴포즈커피 화양사거리점,1500원,2
MA010120220813440132,어묵나라,1500원,4
MA010120220813028979,컴포즈커피 화양사거리점,1500원 가성비,1
MA010120220813440132,어묵나라,1500원 아침,1
MA010120220804059734,오우도,1500원 할인 해주다,1
MA010120220812861269,프롤라,1500원 할인 해주다,1
MA010120220812752295,어부가,159000,1
MA010120220804654051,뚝섬숯불갈비,15분 만에 먹다,1
MA010120220811193445,오토김밥 서울숲점,15분은 기다려야 한다,1
MA010120220813135946,무근본,15시 오픈,1
MA010120220811299567,뱅글,16000,1
MA010120220804031923,성수골목,16000원,1
MA010120220814269259,소시맥분,16000원,1
MA010120220808545918,매머드익스프레스 뚝섬역점,1600원,2
MA010120220808545918,매머드익스프레스 뚝섬역점,1600원 가성비 짱,1
MA010120220808545918,매머드익스프레스 뚝섬역점,1600원 대비,1
MA010120220803238626,세븐갈비,17000원,1
MA010120220804654051,뚝섬숯불갈비,17000원,1
MA010120220806533112,프라이데이무브먼트,17000원,1
MA010120220808165559,신신원,17000원,1
MA010120220811299567,뱅글,17000원,1
MA010120220811908074,노을 2관,17000원,1
MA010120220806794001,호루몬규상,1700일 기념,1
MA010120220800118828,페스티발,17500원,1
MA010120220813623555,반상회 성수,17500원,1
MA010120220803503541,원샷치킨,17만원,1
MA010120220811299567,뱅글,18000,1
MA010120220809232709,오와리 본점,18000 레몬 하이볼,1
2240,죽변항,18000원,1
MA010120220803849866,쿠시범,18000원,1
MA010120220805843613,더리터 성수역점,1800원 커피,1
MA010120220813478156,청주한씨,18만원,1
MA010120220803775540,미사랑,19000원,1
MA010120220804611455,브루잉 세레모니,19000원,1
MA010120220805506128,그린랩,19000원,2
MA010120220803328469,파티세리후르츠,1개에 14900원,1
MA010120220806754086,노우노우바운즈,1년 기념으로,1
2239,곳온니플레이스 성수낙낙,1등,1
MA010120220803728336,닭한마리,1등,1
MA010120220805310816,이월로스터스 성수점,1등,1
MA010120220811299567,뱅글,1등,1
MA010120220811888332,힘이나는커피생활 성수3호점,1등,1
2239,곳온니플레이스 성수낙낙,1등 맛집임,1
MA010120220803763571,100회,1만원,1
MA010120220811379716,홍낭자와김도령 성수낙낙점,1만원,1
MA010120220803763571,100회,1만원 안에서 끼니 해결,1
MA010120220810026691,중화카츠 서울숲,1메뉴,1
MA010120220812712456,동빙고 성수점,1메뉴,1
MA010120220812490780,짬뽕품격,1분,1
MA010120220802680062,달구벌반점,1시,1
MA010120220804412452,북촌손만두 성수역점,1시,1
MA0101202211A0021399,성수펍,1시,1
MA0101202301A0056563,브레디포스트 성수,1시 오후,1
MA010120220800583433,리틀포레스트,1시간 30분 이용 제한,1
MA010120220813937705,뚝도지기,1시간 가까이,1
MA010120220809232709,오와리 본점,1시간 기다리고 맛없다,1
MA010120220803730359,대성갈비,1시간 기다리다,2
MA010120220809232709,오와리 본점,1시간 기다리다,1
MA010120220811954526,훈연,1시간 기다리다,1
MA0101202211A0097645,비트랩,1시간 기다리다,1
MA010120220803439620,라무라 성수,1시간 기다림,1
MA010120220803730359,대성갈비,1시간 대기하다,1
MA010120220807710496,반포식스 성수점,1시간 무료주차,1
2220,까치화방 성수낙낙점,1시간 무료주차장,1
MA010120220800784704,조개도,1시간 웨이팅,1
MA010120220807029925,퀴버 서울숲,1시간이 넘다,1
MA010120220803328469,파티세리후르츠,1시간 정도 웨이팅,1
MA010120220803018148,성수삐딱,1시간 줄서고,1
MA010120220804394996,소문난성수감자탕,1월 1일 일출 보고,1
MA010120220800118828,페스티발,1인 1닭,1
MA010120220810370526,FINZ 핀즈,1인 1디저트,1
MA010120220803282988,피키니키 라자냐,1인 1라자냐,1
MA010120220811918808,코치,1인 1음료,1
MA010120220813632780,버니타운,1인 1음료,1
MA010120220812952684,굴림,1인 1음료주문,1
MA010120220811918808,코치,1인 1음료주문,1
MA010120220803025551,서울앵무새,1인 1음료주문,1
MA010120220809782321,타논55,1인 1주문 쌀국수,1
MA010120220812988323,제제,1인 1주문,1
MA010120220803305872,마리오네,1인 1 피자,1
MA010120220803778480,우콘카레,1인 1메뉴,1
MA010120220810026691,중화카츠 서울숲,1인 1메뉴,1
MA010120220812712456,동빙고 성수점,1인 1메뉴,2
MA010120220812850710,오스테리아 파로,1인 1메뉴,1
MA010120220806600844,희릿,1인 2음료 로,1
MA010120220803575688,신사동 벼락집,1인 2메뉴,1
MA010120220813052237,나나횟집,1인 35000원,1
MA010120220812940398,행운한식뷔페,1인 6000원,1
MA010120220807999549,덕,1인 버터향,1
MA010120220803753358,보난자 베이커리,1인 베이커리,1
MA010120220803755218,동맛골보쌈칼국수,1인 보쌈,1
MA010120220811836813,강호연파 성수 숲속산장점,1인 샤브샤브,1
MA010120220809901665,시즈니,1인 케이크,1
MA010120220810026691,중화카츠 서울숲,1인메뉴,1
MA010120220813395979,누메로뜨레쓰,1인메뉴,1
MA010120220808906916,이가네양꼬치 성수직영점,1인분 에 6꼬치,1
MA010120220803764364,춘천닭갈비,1인분 에 9천원,1
MA010120220813784886,퍼틴 성수점,1천원,1
MA010120220814117503,프로가정식백반,1천원,1
MA010120220806741869,델리커리 성수낙낙점,1회 리필 가능,1
2204,르프리크,2단계,2
MA010120220803778480,우콘카레,2단계,2
MA010120220809686696,탕화쿵푸마라탕 성수동지점,2단계,1
MA010120220802502504,하오마라,2단계는 별로,1
MA010120220800809247,멘야마쯔리 성수점,2단계 맵다,1
MA010120220809276583,롸카두들 내쉬빌 핫치킨 성수점,2단계 핫 치킨,1
MA010120220813148633,투파인드피터 서울성수점,2명이서 3개,1
MA010120220809957113,미쁘동 서울숲,2명이서 3개다,1
MA010120220807208191,잠수교집 성수 직영점,2명이서 3인분,1
2228,무식당 성수본점,2명이서 한우 모듬,1
MA010120220803762562,성수동 간판없는집,2번째,1
MA010120220808980691,아구보구,2번째,1
MA010120220810306935,아니마토,2번째,1
MA010120220813231777,시옹마오,2번째,1
MA0101202302A0029138,pdbb,2번째,1
MA010120220808980691,아구보구,2번째 방문,1
MA0101202212A0035552,배치원위스키펍,2번째 방문,1
MA0101202302A0029138,pdbb,2번째 방문,1
2228,무식당 성수본점,2병 무료 로,1
MA010120220803053016,그라데이션커피,2주년 축하 드리다,1
MA010120220812992125,디스코커피,2주년 축하 드리다,1
MA010120220800118828,페스티발,2차로 가기 좋다,1
MA0101202301A0069970,시슬러스,2차로 가기 좋다,1
MA010120220803339035,투데이즈이너프,2차로 가기 좋다,1
MA010120220803764578,룰루랄라 뚝섬역점,2차로 가기 좋다,1
MA010120220803764578,룰루랄라 뚝섬역점,2차로 가기 좋다,1
MA010120220814284941,다모토리혼,2차로 가기 좋다,1
MA010120220804405251,맥스카나,2차로 가기 좋다,1
MA010120220812693081,방춘리,2차로 가기 좋다,1
MA010120220812693081,방춘리,2차로 가기 좋다,1
MA010120220803238674,역전할머니맥주 성수점,2차로 가기 좋다,1
MA010120220807482001,오와리주막,2차로 가기 좋다,1
MA010120220802487040,생활맥주 성수역1번출구점,2차로 가기 좋다,1
MA010120220803238674,역전할머니맥주 성수점,2차로 가기 좋다,1
MA010120220803503541,원샷치킨,2차로 가기 좋다,1
