상가업소번호,가게명,keyword30_1,keyword30_2
MA010120220812161279,메가MGC커피 창천점,"[('굿굿굿', 91), ('', 72), ('좋다', 21), ('맛있다', 11), ('커피', 10), ('너무', 4), ('맛', 4), ('친절하다', 4), ('가성비', 3), ('좋아욤', 3), ('감사하다', 2), ('괜찮다', 2), ('나오다', 2), ('다양하다', 2), ('메', 2), ('분위기', 2), ('빨리', 2), ('생기다', 2), ('시원하다', 2), ('에요', 2), ('음료', 2), ('크다', 2), ('김밥', 1), ('라떼', 1), ('6', 1), ('가게', 1), ('가깝다', 1), ('가성비굿', 1), ('가요', 1), ('감사', 1), ('감주', 1), ('강하다', 1), ('거나', 1), ('건너다', 1), ('고', 1), ('고구마', 1), ('고구마라떼', 1), ('공간', 1), ('공부', 1), ('근', 1), ('근처', 1), ('기대', 1), ('깔끔하다', 1), ('나쁘다', 1), ('날', 1), ('낮추다', 1), ('내부', 1), ('노래', 1), ('노트북', 1), ('눈', 1)]","[('굿굿굿', 91), ('좋다', 11), (' 커피 ', 7), ('맛있다  ', 6), (' ', 5), (' 너무 ', 3), (' 좋다', 3), (' 좋다 ', 3), (' 친절하다 ', 3), ('좋아욤', 3), (' 가성비 좋다 ', 2), (' 맛 ', 2), (' 생기다 ', 2), (' 음료 ', 2), (' 친절하다 맛있다 ', 2), (' 커피 맛 ', 2), ('    ', 2), ('가성비 ', 2), ('감사하다 ', 2), ('다양하다', 2), ('맛있다 ', 2), ('', 1), ('         시끄럽다 ', 1), (' 가게 눈 ', 1), (' 가요 틀어주다 ', 1), (' 감주 오다면서 ', 1), (' 감주 오다면서 랩 이랑 ', 1), (' 건너다 ', 1), (' 건너다 가깝다 ', 1), (' 고 커피 ', 1), (' 고구마라떼 ', 1), (' 공간 ', 1), (' 공간 분위기 ', 1), (' 공부 거나 ', 1), (' 공부 거나 노트북 작업 ', 1), (' 괜찮다 ', 1), (' 괜찮다 자리 ', 1), (' 근처 ', 1), (' 근처 생기다 ', 1), (' 기대 ', 1), (' 나쁘다 ', 1), (' 나쁘다 않다 ', 1), (' 낮추다 ', 1), (' 낮추다 일반 ', 1), (' 내부 ', 1), (' 너무 강하다 ', 1), (' 너무 느리다 ', 1), (' 너무 싱겁다 ', 1), (' 너무 크다 ', 1), (' 노래 ', 1)]"
MA010120220803188921,소바연구소,"[('', 290), ('맛있다', 59), ('먹다', 36), ('소바', 29), ('유린', 26), ('굿굿굿', 23), ('좋다', 23), ('맛', 19), ('면', 17), ('기', 14), ('않다', 13), ('기다', 12), ('너무', 12), ('소스', 11), ('돈까스', 10), ('바질소바', 10), ('보다', 10), ('깔끔하다', 9), ('메뉴', 9), ('메밀', 9), ('없다', 9), ('요', 9), ('진짜', 9), ('가다', 8), ('한', 8), ('향', 7), ('괜찮다', 7), ('국물', 7), ('냉소바', 7), ('느낌', 7), ('들다', 7), ('세트', 7), ('아쉽다', 7), ('적', 7), ('정말', 7), ('고', 6), ('고등어', 6), ('곳', 6), ('그렇다', 6), ('기도', 6), ('넣다', 6), ('바', 6), ('바질', 6), ('서', 6), ('오다', 6), ('친절하다', 6), ('강하다', 5), ('그냥', 5), ('기다리다', 5), ('매장', 5)]","[(' ', 35), (' 맛있다  ', 31), (' 먹다 ', 23), ('굿굿굿', 23), (' 좋다 ', 13), ('소바 ', 13), ('맛있다  ', 12), (' 맛 ', 11), (' 않다 ', 10), ('맛있다 ', 9), (' 돈까스 ', 8), (' 유린 기다 ', 8), (' 진짜 ', 8), ('면 ', 8), (' 너무 ', 7), (' 유린 기 ', 7), ('', 6), (' 깔끔하다 ', 6), (' 너무 맛있다  ', 6), (' 느낌 ', 6), (' 맛있다  먹다 ', 6), (' 메뉴 ', 6), (' 바질소바 ', 6), (' 없다 ', 6), (' 강하다 ', 5), (' 국물 ', 5), (' 그렇다 ', 5), (' 기다리다 ', 5), (' 냉소바 ', 5), (' 메밀 ', 5), (' 유린 기도 ', 5), (' 특이하다 ', 5), ('좋다', 5), (' 넣다 ', 4), (' 넣다 먹다 ', 4), (' 들다 ', 4), (' 세트 ', 4), (' 싶다 ', 4), (' 아쉽다 ', 4), (' 정말 ', 4), (' 좋아하다 ', 4), (' 친절하다 ', 4), ('가다 ', 4), (' 곁들이다 ', 3), (' 고등어 ', 3), (' 괜찮다 ', 3), (' 그냥 ', 3), (' 근데 ', 3), (' 나다 ', 3), (' 나오다 ', 3)]"
MA010120220812266399,천궁전마라탕,"[('', 250), ('맛있다', 73), ('마라탕', 41), ('먹다', 19), ('좋다', 19), ('너무', 17), ('오다', 15), ('소스', 10), ('신촌', 10), ('맛집', 8), ('보다', 8), ('정말', 8), ('깔끔하다', 7), ('친절하다', 7), ('꿔바로우', 6), ('맛', 6), ('매장', 6), ('항상', 6), ('단계', 5), ('마르다', 5), ('신촌마라탕', 5), ('청결하다', 5), ('2', 4), ('곳', 4), ('들다', 4), ('바', 4), ('방문', 4), ('아주', 4), ('이랑', 4), ('인데', 4), ('자주', 4), ('재료', 4), ('천', 4), ('혼밥', 4), ('1', 3), ('가게', 3), ('고기', 3), ('굿굿굿', 3), ('궁전', 3), ('땅콩소스', 3), ('많이', 3), ('맵', 3), ('신선하다', 3), ('양도', 3), ('에도', 3), ('진짜', 3), ('천궁', 3), ('최애', 3), ('친절한', 3), ('마라탕집', 2)]","[(' 맛있다  ', 36), ('마라탕 ', 25), (' ', 19), (' 먹다 ', 16), ('맛있다 ', 15), (' 오다 ', 10), ('맛있다  ', 10), (' 너무 ', 9), (' 너무 맛있다  ', 8), (' 좋다 ', 8), ('', 7), (' 신촌 ', 7), ('너무 ', 7), (' 맛있다 ', 6), (' 친절하다 ', 6), (' 항상 ', 6), ('꿔바로우 ', 6), (' 정말 ', 5), (' 맛집 ', 4), (' 아주 ', 4), (' 청결하다 ', 4), ('깔끔하다 ', 4), ('마라탕 맛있다  ', 4), ('마라탕 먹다 ', 4), (' 깔끔하다 ', 3), (' 많이 ', 3), (' 매장 ', 3), (' 양도 ', 3), (' 자주 ', 3), (' 재료 ', 3), (' 정말 맛있다 ', 3), (' 좋다', 3), (' 친절하다 맛있다 ', 3), ('굿굿굿', 3), ('소스 ', 3), ('좋다', 3), (' 고기 ', 2), (' 곳 ', 2), (' 깔끔하다 맛있다  ', 2), (' 남기다 ', 2), (' 너무 너무 맛있다  ', 2), (' 너무 좋다 ', 2), (' 느껴지다 ', 2), (' 담다 ', 2), (' 들다 ', 2), (' 따로 ', 2), (' 땅콩소스 ', 2), (' 리뷰 ', 2), (' 리뷰 남기다 ', 2), (' 맛 ', 2)]"
MA010120220814279612,기꾸스시,"[('', 154), ('맛있다', 50), ('굿굿굿', 16), ('좋다', 15), ('먹다', 13), ('초밥', 13), ('기', 11), ('꾸다', 11), ('가성비', 10), ('너무', 10), ('스시', 10), ('가다', 8), ('신촌', 8), ('서비스', 7), ('연어초밥', 7), ('밥', 6), ('집', 6), ('우동', 5), ('고', 5), ('말', 5), ('생각', 5), ('않다', 5), ('없다', 5), ('연어조림', 5), ('이에요', 5), ('적', 5), ('점심', 5), ('찾다', 5), ('특선', 5), ('가게', 4), ('냉우동', 4), ('보다', 4), ('좁다', 4), ('주시', 4), ('진짜', 4), ('친절하다', 4), ('한', 4), ('괜찮다', 3), ('구성', 3), ('그냥', 3), ('기억', 3), ('만', 3), ('많다', 3), ('맛', 3), ('모듬', 3), ('빼다', 3), ('안나', 3), ('연어', 3), ('오다', 3), ('인데', 3)]","[(' 맛있다  ', 20), ('굿굿굿', 16), ('맛있다 ', 12), ('맛있다  ', 10), ('가성비 ', 8), (' 먹다 ', 7), (' 너무 ', 6), (' 밥 ', 6), (' 초밥 ', 6), (' ', 5), (' 신촌 ', 5), (' 없다 ', 5), (' 연어초밥 ', 5), (' 점심 특선 ', 5), (' 좋다 ', 5), ('', 4), (' 기 꾸다 스시 ', 4), (' 너무 맛있다  ', 4), (' 너무 친절하다 ', 4), (' 좋다', 4), ('가게 ', 4), ('가다 ', 4), ('기 꾸다 ', 4), ('좋다', 4), (' 가다 ', 3), (' 많다 ', 3), (' 생각 ', 3), (' 서비스 ', 3), (' 스시 ', 3), (' 않다 ', 3), (' 회도 ', 3), ('우동 ', 3), (' 8천원 가성비 ', 2), (' 가게 너무 ', 2), (' 가게 좁다 ', 2), (' 가다 고민 ', 2), (' 가다 그냥 냥 ', 2), (' 가다 기 꾸다 초밥 집 ', 2), (' 가다 먹다 ', 2), (' 가도 사람 ', 2), (' 가성비 ', 2), (' 가성비 갑 이에요 ', 2), (' 가성비 굿굿 ', 2), (' 가성비 끝판 왕 이라고 ', 2), (' 가성비 매우 ', 2), (' 가성비 좋다 ', 2), (' 가야 최고 ', 2), (' 간장 새우 ', 2), (' 갑 이에요 ', 2), (' 갑 이에요 서비스 ', 2)]"
MA010120220800625157,잠바주스 연세세브란스점,"[('', 76), ('굿굿굿', 49), ('맛있다', 20), ('좋다', 18), ('주스', 6), ('친절하다', 5), ('맛', 4), ('비싸다', 4), ('음료', 4), ('건강하다', 3), ('요', 3), ('쥬스', 3), ('과일', 2), ('그냥', 2), ('기다리다', 2), ('남자', 2), ('너무', 2), ('먹다', 2), ('병원', 2), ('분', 2), ('불친절하다', 2), ('생', 2), ('염', 2), ('예요', 2), ('직원분들', 2), ('찾다', 2), ('친절한', 2), ('건강', 1), ('건지다', 1), ('걸리다', 1), ('곳', 1), ('괜찮다', 1), ('그렇다', 1), ('근', 1), ('기분', 1), ('기분좋다', 1), ('끊다', 1), ('나오다', 1), ('남자직원분', 1), ('노', 1), ('녹다', 1), ('늘리다', 1), ('다양하다', 1), ('당', 1), ('대기', 1), ('라', 1), ('레시피', 1), ('마땅치', 1), ('맛입니댜', 1), ('매장', 1)]","[('굿굿굿', 49), ('좋다', 11), ('맛있다 ', 7), ('맛있다  ', 7), (' 좋다 ', 4), (' ', 3), (' 음료 ', 3), (' 불친절하다 ', 2), (' 쥬스 ', 2), (' 쥬스 맛있다 ', 2), (' 친절하다', 2), (' 친절하다 ', 2), ('건강하다 ', 2), ('그냥 ', 2), ('기다리다 ', 2), ('생 과일 ', 2), ('  비싸다 ', 1), ('  비싸다 맛있다 ', 1), ('  비싸다 먹다 곳', 1), ('  비싸다 함', 1), ('         끊다 ', 1), ('         이렇게', 1), ('         찾다 ', 1), ('     주스 건강하다 ', 1), (' 건강 생각     주스 ', 1), (' 건강하다', 1), (' 건강하다 맛 예요 직원분들 ', 1), (' 건강하다 맛입니댜 ', 1), (' 그냥 그렇다 ', 1), (' 그냥 맛 ', 1), (' 그렇다', 1), (' 기다리다 ', 1), (' 기다리다  비싸다 ', 1), (' 기분좋다 ', 1), (' 끊다 ', 1), (' 끊다 무조건 ', 1), (' 나오다 오래 걸리다 ', 1), (' 남자 분', 1), (' 남자 분 ', 1), (' 남자 분 레시피 ', 1), (' 남자직원분 ', 1), (' 너무 ', 1), (' 노     상킁해 요 ', 1), (' 노 슈가 ', 1), (' 노 슈가 노     ', 1), (' 녹다 ', 1), (' 늘리다 ', 1), (' 레시피 ', 1), (' 레시피 모르다 건지다 ', 1), (' 마땅치 않다 ', 1)]"
MA010120220812242194,포가레 신촌점,"[('', 325), ('맛있다', 77), ('먹다', 39), ('쌀국수', 39), ('반', 37), ('곱창', 34), ('너무', 30), ('좋다', 29), ('친절하다', 23), ('쎄다', 21), ('많다', 19), ('서비스', 18), ('오다', 18), ('세', 14), ('신촌', 14), ('분', 13), ('맛', 12), ('양도', 12), ('음식', 12), ('가성비', 11), ('주다', 11), ('맛집', 10), ('보다', 10), ('짜다', 10), ('가다', 9), ('양', 9), ('정말', 9), ('진짜', 9), ('나오다', 8), ('소고기', 8), ('2', 7), ('개', 7), ('베트남', 7), ('직원분들', 7), ('처음', 7), ('친절한', 7), ('다', 6), ('분위기', 6), ('생기다', 6), ('싶다', 6), ('않다', 6), ('잘', 6), ('그릇', 5), ('근데', 5), ('들다', 5), ('만', 5), ('메뉴', 5), ('바삭', 5), ('배부르다', 5), ('엄청', 5)]","[(' 맛있다  ', 46), (' ', 31), (' 먹다 ', 24), (' 쌀국수 ', 21), (' 좋다 ', 20), (' 오다 ', 16), (' 서비스 ', 15), ('곱창 쌀국수 ', 15), (' 친절하다 ', 13), (' 너무 ', 12), ('너무 ', 12), (' 너무 맛있다  ', 11), (' 많다 ', 11), (' 양도 ', 11), (' 반 쎄다 ', 10), (' 반 세 ', 9), (' 분 짜다 ', 9), (' 신촌 ', 9), (' 음식 ', 9), (' 정말 ', 9), (' 주다 ', 9), (' 양도 많다 ', 8), (' 너무 좋다 ', 7), (' 진짜 ', 7), ('맛있다 ', 7), (' 나오다 ', 6), (' 맛집 ', 6), (' 직원분들 ', 6), (' 친절하다', 6), ('곱창 ', 6), (' 가성비  좋다 ', 5), (' 맛 ', 5), (' 보다 ', 5), (' 생기다 ', 5), ('가다 ', 5), ('많다 ', 5), ('', 4), (' 가다 ', 4), (' 국물 ', 4), (' 너무 너무 ', 4), (' 많다 맛있다  ', 4), (' 맛있다 ', 4), (' 맛있다  양도 ', 4), (' 먹다 보다 ', 4), (' 메뉴 ', 4), (' 방문 ', 4), (' 베트남 ', 4), (' 생각나다 ', 4), (' 소고기 쌀국수 ', 4), (' 싶다 ', 4)]"
MA010120220809408624,독립문설렁탕,"[('', 117), ('굿굿굿', 32), ('좋다', 24), ('가성비', 18), ('맛있다', 14), ('먹다', 12), ('친절하다', 9), ('가격', 8), ('가다', 8), ('너무', 8), ('맛', 8), ('들다', 6), ('많다', 6), ('없다', 6), ('깨끗하다', 5), ('만', 5), ('받다', 5), ('분', 5), ('불친절하다', 5), ('사람', 5), ('설렁탕', 5), ('아니다', 5), ('앉다', 5), ('않다', 5), ('오다', 5), ('운영', 5), ('자리', 5), ('저렴하다', 5), ('주다', 5), ('직원', 5), ('쿠폰', 5), ('되다', 4), ('두', 4), ('방문', 4), ('버리다', 4), ('보다', 4), ('빨리', 4), ('서비스', 4), ('시끄럽다', 4), ('식당', 4), ('커피', 4), ('테이블', 4), ('포장', 4), ('6000원', 3), ('그냥', 3), ('그렇다', 3), ('기분', 3), ('김치', 3), ('나오다', 3), ('대비', 3)]","[('굿굿굿', 32), (' ', 15), ('좋다', 12), (' 좋다 ', 9), (' 너무 ', 8), (' 먹다 ', 7), ('가성비 ', 7), (' 맛있다 ', 6), (' 맛 ', 5), (' 받다 ', 5), (' 운영 ', 5), (' 주다 ', 5), (' 친절하다 ', 5), (' 가다 ', 4), (' 방문 ', 4), (' 보다 ', 4), (' 설렁탕 ', 4), (' 앉다 ', 4), (' 없다 ', 4), (' 오다 ', 4), (' 자리 ', 4), ('가격 ', 4), ('가성비', 4), (' 가성비 ', 3), (' 그렇다 ', 3), (' 깨끗하다 ', 3), (' 들다 ', 3), (' 많다 ', 3), (' 맛있다  ', 3), (' 메뉴 ', 3), (' 불친절하다 ', 3), (' 사람 ', 3), (' 서비스 ', 3), (' 아니다 ', 3), (' 직원분 ', 3), (' 혼밥 ', 3), (' 가격 ', 2), (' 가격 저렴하다 ', 2), (' 가다 먹다 ', 2), (' 가성비  좋다 ', 2), (' 계시다 ', 2), (' 그냥 ', 2), (' 기분 나쁘다 ', 2), (' 깔끔하다 ', 2), (' 나가다 ', 2), (' 너무 좋다 ', 2), (' 다르다 ', 2), (' 다시다 ', 2), (' 되다 ', 2), (' 마감 ', 2)]"
MA010120220812303375,유소바,"[('', 225), ('맛있다', 58), ('좋다', 26), ('소바', 21), ('깔끔하다', 16), ('너무', 15), ('먹다', 14), ('친절하다', 14), ('매장', 13), ('굿굿굿', 11), ('인테리어', 11), ('정식', 10), ('면', 9), ('맛', 8), ('음식', 8), ('요', 7), ('튀김', 7), ('깨끗하다', 6), ('방문', 6), ('우삼겹살', 6), ('직원분들', 6), ('한', 6), ('덴푸라', 5), ('리필', 5), ('않다', 5), ('오다', 5), ('나오다', 4), ('넓다', 4), ('많다', 4), ('맛집', 4), ('밥', 4), ('분위기', 4), ('예쁘다', 4), ('이대', 4), ('이랑', 4), ('가격', 3), ('가능하다', 3), ('가다', 3), ('감사하다', 3), ('곳', 3), ('구성', 3), ('국물', 3), ('근데', 3), ('깔끔한', 3), ('냉소바', 3), ('높다', 3), ('느낌', 3), ('마구로', 3), ('바삭', 3), ('분', 3)]","[(' 맛있다  ', 30), (' ', 16), (' 좋다 ', 14), (' 매장 ', 11), ('굿굿굿', 11), ('깔끔하다 ', 10), (' 먹다 ', 9), ('소바 ', 9), (' 인테리어 ', 8), ('맛있다 ', 8), (' 맛있다 ', 7), ('맛있다  ', 7), (' 깔끔하다 ', 6), (' 너무 ', 6), (' 음식 ', 6), ('너무 ', 6), ('', 5), (' 리필 ', 5), (' 정식 ', 5), (' 직원분들 ', 5), (' 깔끔하다 맛있다  ', 4), (' 너무 맛있다  ', 4), (' 너무 좋다 ', 4), (' 음식 맛있다  ', 4), (' 이대 ', 4), (' 좋다', 4), (' 친절하다 ', 4), (' 튀김 ', 4), (' 근데 ', 3), (' 나오다 ', 3), (' 너무 친절하다 ', 3), (' 높다 ', 3), (' 리필 가능하다 ', 3), (' 맛 ', 3), (' 매장 깨끗하다 ', 3), (' 분위기 좋다 ', 3), (' 시원하다 ', 3), (' 않다 ', 3), (' 예쁘다 ', 3), (' 오다 ', 3), (' 완전 ', 3), (' 인테리어 깔끔하다 ', 3), (' 인테리어 예쁘다 ', 3), (' 좋다 맛있다 ', 3), (' 처음 ', 3), (' 친절하다', 3), ('가다 ', 3), ('깨끗하다 ', 3), ('좋다', 3), (' 가기 좋다 ', 2)]"
MA010120220806987328,싸다김밥 신촌점,"[('', 103), ('좋다', 35), ('굿굿굿', 23), ('맛있다', 21), ('김밥', 15), ('먹다', 9), ('맛', 8), ('가성비', 7), ('요', 5), ('그냥', 4), ('깔끔하다', 4), ('많다', 4), ('매장', 4), ('친절하다', 4), ('나오다', 3), ('납작만두', 3), ('만', 3), ('먹기', 3), ('메뉴', 3), ('밥', 3), ('오므라이스', 3), ('진짜', 3), ('혼밥', 3), ('고', 2), ('기분', 2), ('넓다', 2), ('들다', 2), ('라면', 2), ('사람', 2), ('싸다', 2), ('알다', 2), ('엇', 2), ('자주', 2), ('정말', 2), ('주다', 2), ('줄', 2), ('째', 2), ('쫄우동', 2), ('청결하다', 2), ('친절', 2), ('포장', 2), ('한', 2), ('힘들다', 2), ('볶음밥', 1), ('0', 1), ('10번', 1), ('20분', 1), ('3', 1), ('4500', 1), ('4500450', 1)]","[('굿굿굿', 23), ('좋다', 20), (' 맛있다  ', 7), (' 먹다 ', 6), ('가성비 ', 6), ('김밥 ', 6), ('맛있다 ', 6), (' ', 5), (' 가성비 좋다 ', 5), (' 좋다', 5), (' 깔끔하다 ', 4), (' 친절하다 ', 4), ('맛 요', 4), ('맛있다  ', 4), (' 그냥 ', 3), (' 매장 ', 3), (' 좋다 ', 3), (' 혼밥 ', 3), ('납작만두 ', 3), ('많다 ', 3), ('좋다 ', 3), (' 납작만두 맛있다  ', 2), (' 맛있다 ', 2), (' 맛있다  먹다 ', 2), (' 먹기 ', 2), (' 먹기 힘들다 ', 2), (' 밥 ', 2), (' 싸다 ', 2), (' 자주 ', 2), (' 진짜 ', 2), (' 혼밥 좋다', 2), ('김밥 한 줄 ', 2), (' 10번 ', 1), (' 10번 앞번호 ', 1), (' 20분 걸리네요김밥 이랑 ', 1), (' 3 개 터지다 ', 1), (' 7500원 처음 ', 1), (' 가르다 ', 1), (' 가르다 진짜 ', 1), (' 가성비 맛 ', 1), (' 간단하다 먹기 ', 1), (' 감탄 ', 1), (' 감탄 정도 ', 1), (' 거주 고 ', 1), (' 거주 고 알다 그냥 ', 1), (' 고슬고슬 ', 1), (' 괜찮다 오징어 ', 1), (' 구걸 먹다 ', 1), (' 그냥 가성비 ', 1), (' 그냥 모르다 척 ', 1)]"
MA010120220802691019,타코벨 신촌점,"[('', 131), ('맛있다', 29), ('굿굿굿', 27), ('좋다', 27), ('타코', 12), ('먹다', 10), ('매장', 8), ('넓다', 7), ('맛', 7), ('적다', 5), ('2', 4), ('나오다', 4), ('너무', 4), ('많이', 4), ('보다', 4), ('생각', 4), ('아쉽다', 4), ('않다', 4), ('타코벨', 4), ('혼밥', 4), ('가성비', 3), ('근데', 3), ('만', 3), ('메뉴', 3), ('사진', 3), ('소프트', 3), ('없다', 3), ('음식', 3), ('직원', 3), ('층', 3), ('향', 2), ('가격', 2), ('가다', 2), ('그림', 2), ('기르다', 2), ('다르다', 2), ('되어다', 2), ('먹음', 2), ('멕시코', 2), ('바라다', 2), ('별로', 2), ('불편하다', 2), ('비다', 2), ('세트', 2), ('손님', 2), ('양', 2), ('양은', 2), ('엔', 2), ('오랜', 2), ('요', 2)]","[('굿굿굿', 27), ('좋다', 16), (' 맛있다  ', 15), (' 타코 ', 8), (' 매장 ', 7), (' ', 6), (' 먹다 ', 6), ('맛있다 ', 6), (' 적다 ', 5), (' 좋다 ', 5), ('넓다 ', 5), (' 너무 ', 4), (' 않다 ', 4), (' 타코 맛있다 ', 4), ('맛있다  ', 4), (' 근데 ', 3), (' 생각 보다 ', 3), (' 아쉽다 ', 3), (' 타코벨 ', 3), ('2 층 ', 3), ('맛 ', 3), (' 나오다 ', 2), (' 넓다 맛있다  ', 2), (' 다르다 ', 2), (' 맛 ', 2), (' 매장 넓다 ', 2), (' 바라다 ', 2), (' 불편하다 ', 2), (' 손님 ', 2), (' 양 ', 2), (' 없다 ', 2), (' 자리 ', 2), (' 주문 ', 2), (' 직원 ', 2), (' 혼밥 ', 2), (' 혼밥 좋다', 2), ('가격 ', 2), ('되어다 ', 2), ('많이 ', 2), ('', 1), ('         1 인분', 1), ('         와이파이', 1), (' 1 인분 먹다 ', 1), (' 2 개 잘 못 나오다 ', 1), (' 2 층 매장 ', 1), (' 2 층 음악 ', 1), (' 2 층 자리 ', 1), (' 2천원 치 따로 ', 1), (' 4 가다 허다 ', 1), (' 가격 대비 ', 1)]"
